vds,wg,nfing,gdg,gsg,batchNum,vgs,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM,area
24,50.0,8,52,78,40,-1.2,3.85771,-14.664520000000001,-30.60248,100.61932,1.5999700000000001,11.50013,-50.58956,31.88389,-3.7509699999999997,12.177710000000001,-23.77107,8.01673,400.0
24,62.5,2,22,33,1101,-1.2,3.9235800000000003,-12.16287,-31.60023,107.20653,1.9135,12.2237,-51.152809999999995,26.905929999999998,-3.7695,12.87368,-17.29756,8.01515,125.0
24,62.5,2,22,48,1102,-1.2,3.9205699999999997,-12.50383,-31.616359999999997,108.25577,1.8815099999999998,12.16867,-51.260940000000005,26.902590000000004,-3.77769,12.823080000000001,-17.63629,8.01496,125.0
24,62.5,2,22,78,1103,-1.2,3.9529199999999998,-13.165989999999999,-31.57344,104.7358,1.82266,12.10877,-51.49508,26.93828,-3.75218,12.77431,-17.96343,8.02023,125.0
24,62.5,2,52,33,149,-1.2,3.94915,-11.19652,-31.51196,100.2646,1.7636599999999998,11.85789,-51.428259999999995,26.93413,-3.58775,12.401819999999999,-17.17946,8.01645,125.0
24,62.5,2,52,48,1104,-1.2,3.92443,-11.71145,-31.52925,103.05475,1.7160099999999998,11.723469999999999,-51.221140000000005,26.906859999999998,-3.57934,12.266960000000001,-17.4837,8.01592,125.0
24,62.5,2,52,78,1105,-1.2,3.93948,-12.93186,-31.52713,100.53222,1.6285399999999999,11.53715,-49.28407,26.92349,-3.5268900000000003,12.10523,-18.02946,8.01775,125.0
24,62.5,4,22,33,1106,-1.2,3.59105,-12.13738,-30.965120000000002,113.74125,1.91185,12.131780000000001,-51.33882,29.531609999999997,-3.8665199999999995,12.7761,-20.54802,8.023060000000001,250.0
24,62.5,4,22,48,1107,-1.2,3.6148599999999997,-12.98756,-30.99178,112.44428,1.8373400000000002,12.07803,-50.37533,29.560309999999998,-3.88745,12.73505,-20.9045,8.02205,250.0
24,62.5,4,22,78,1108,-1.2,3.65825,-14.52994,-31.03912,105.75156000000001,1.7334900000000002,11.97202,-50.063309999999994,29.61213,-3.88279,12.6654,-21.50919,8.020439999999999,250.0
24,62.5,4,52,33,150,-1.2,3.88725,-11.16495,-30.916009999999996,103.51491999999999,1.87749,11.868,-51.4328,29.87582,-3.6281800000000004,12.465810000000001,-20.2487,8.023660000000001,250.0
24,62.5,4,52,48,1109,-1.2,3.89719,-12.130239999999999,-30.95252,104.92478999999999,1.79007,11.74693,-49.47462,29.88692,-3.6349,12.35033,-20.68153,8.022260000000001,250.0
24,62.5,4,52,78,1110,-1.2,3.9172,-14.05928,-31.02202,102.32401999999999,1.66985,11.516110000000001,-49.50741,29.909159999999996,-3.60365,12.16088,-21.4802,8.02015,250.0
24,62.5,6,22,33,1111,-1.2,3.6459,-12.067730000000001,-30.60397,115.86605,1.95,12.037989999999999,-51.21062,31.358359999999998,-3.9214900000000004,12.7131,-22.30375,8.01832,375.0
24,62.5,6,22,48,1112,-1.2,3.6754599999999997,-13.178429999999999,-30.600820000000002,113.17593000000001,1.8108799999999998,11.93649,-50.31051,31.39343,-3.97851,12.6162,-22.79734,8.01785,375.0
24,62.5,6,22,78,1113,-1.2,3.68835,-14.88388,-30.64365,107.47173000000001,1.62385,11.68237,-50.28731,31.40863,-4.00764,12.388069999999999,-23.65086,8.01702,375.0
24,62.5,6,52,33,151,-1.2,3.65257,-13.37674,-30.633540000000004,105.39457,1.92507,11.90445,-50.18173,31.366290000000003,-3.81302,12.62374,-22.86723,8.01745,375.0
24,62.5,6,52,48,1114,-1.2,3.6583300000000003,-14.548689999999999,-30.65069,105.00203,1.7968099999999998,11.75811,-50.05343,31.373140000000003,-3.85626,12.48666,-23.35776,8.01705,375.0
24,62.5,6,52,78,1115,-1.2,3.63631,-15.356079999999999,-30.72965,102.67551999999999,1.63606,11.43972,-50.55598,31.34692,-3.87762,12.190999999999999,-24.06006,8.01635,375.0
24,62.5,8,22,33,1116,-1.2,3.54035,-11.82874,-30.1515,116.50211000000002,1.9803099999999998,11.99095,-50.78901,32.48016,-3.85408,12.672460000000001,-23.46442,8.01677,500.0
24,62.5,8,22,48,1117,-1.2,3.5748,-13.20495,-30.146790000000003,115.46376000000001,1.8013,11.89673,-50.36909,32.522220000000004,-3.9771699999999996,12.57857,-24.060779999999998,8.01665,500.0
24,62.5,8,22,78,1118,-1.2,3.5957199999999996,-15.21464,-30.15493,108.58406000000001,1.54096,11.607380000000001,-50.606809999999996,32.54756,-4.03714,12.314010000000001,-25.17533,8.016169999999999,500.0
24,62.5,8,52,33,152,-1.2,3.8445,-12.37965,-30.161759999999997,105.37262,1.96125,11.849639999999999,-50.23052,32.83809,-3.6954300000000004,12.54641,-23.77245,8.01657,500.0
24,62.5,8,52,48,1119,-1.2,3.58923,-13.86685,-30.189120000000003,106.22758999999999,1.79257,11.70951,-49.98641,32.53972,-3.8028,12.41416,-24.38403,8.01644,500.0
24,62.5,8,52,78,1120,-1.2,3.56665,-15.2997,-30.168120000000002,103.21439000000001,1.55619,11.36084,-50.52257,32.51231,-3.8434,12.08693,-25.41662,8.02398,500.0
24,75.0,2,22,33,41,-1.2,3.60586,-13.31378,-31.55105,111.23357,1.8707900000000002,11.749,-50.18899999999999,27.331,-3.73255,12.45195,-18.88464,8.01903,150.0
24,75.0,2,22,48,42,-1.2,3.6166099999999997,-13.71871,-31.55408,110.51024,1.8395099999999998,11.71318,-50.03951,27.34393,-3.73518,12.42158,-19.06581,8.01748,150.0
24,75.0,2,22,78,43,-1.2,3.65153,-14.28225,-31.536479999999997,106.63821999999999,1.78665,11.67114,-49.79943,27.385659999999998,-3.7293,12.38937,-19.38658,8.015039999999999,150.0
24,75.0,2,52,33,153,-1.2,3.90275,-13.328389999999999,-31.413120000000003,102.76026,1.8183099999999999,11.58535,-49.24557,27.67463,-3.61571,12.260480000000001,-18.96761,8.019039999999999,150.0
24,75.0,2,52,48,44,-1.2,3.8901800000000004,-13.80708,-31.432409999999997,104.82744,1.7802900000000002,11.48527,-49.33692,27.66061,-3.6106599999999998,12.16596,-19.18001,8.01635,150.0
24,75.0,2,52,78,45,-1.2,3.91362,-14.54725,-31.4453,101.73931999999999,1.7083400000000002,11.36613,-49.382659999999994,27.6867,-3.5680300000000003,12.06208,-19.65483,8.0218,150.0
24,75.0,4,22,33,46,-1.2,3.55617,-14.09167,-30.98808,116.71463,1.9055400000000002,11.70359,-50.156490000000005,30.281029999999998,-3.80045,12.44927,-22.180999999999997,8.0172,300.0
24,75.0,4,22,48,47,-1.2,3.5731699999999997,-14.56468,-31.003009999999996,114.38989,1.8425200000000002,11.65526,-50.15464,30.30175,-3.82356,12.4119,-22.44296,8.016869999999999,300.0
24,75.0,4,22,78,48,-1.2,3.60258,-15.01188,-31.029809999999998,107.2821,1.7529299999999999,11.57216,-50.47811,30.33735,-3.82836,12.3445,-22.847920000000002,8.01634,300.0
24,75.0,4,52,33,154,-1.2,3.56846,-14.05151,-30.888379999999998,107.94636000000001,1.8071400000000002,11.40629,-49.60179,30.296020000000002,-3.63691,12.12105,-22.397029999999997,8.01745,300.0
24,75.0,4,52,48,49,-1.2,3.8597599999999996,-14.694679999999998,-30.91378,107.23913,1.7342099999999998,11.30113,-49.82975,30.63682,-3.63902,12.026589999999999,-22.79973,8.01689,300.0
24,75.0,4,52,78,50,-1.2,3.86899,-15.192070000000001,-30.974940000000004,103.25634000000001,1.63562,11.119860000000001,-50.35389,30.64718,-3.6134,11.866489999999999,-23.34896,8.01607,300.0
24,75.0,6,22,33,51,-1.2,3.55341,-14.442020000000001,-30.56065,119.83734,1.99404,11.782210000000001,-51.02409,32.038579999999996,-3.56904,12.571069999999999,-24.01665,8.02413,450.0
24,75.0,6,22,48,52,-1.2,3.5875800000000004,-14.94292,-30.54594,115.34958,1.8791099999999998,11.734689999999999,-51.04919,32.08015,-3.6413300000000004,12.53055,-24.36657,8.02386,450.0
24,75.0,6,22,78,53,-1.2,3.6017300000000003,-15.276879999999998,-30.562640000000002,108.44776,1.7171,11.54618,-51.26458,32.09724,-3.69865,12.35905,-24.86862,8.022969999999999,450.0
24,75.0,6,52,33,155,-1.2,3.6221099999999997,-14.289000000000001,-30.56583,105.01245,1.976,11.62828,-50.46089,32.12174,-3.78684,12.412469999999999,-24.14762,8.023810000000001,450.0
24,75.0,6,52,48,54,-1.2,3.60468,-14.68406,-30.58277,106.93223,1.8732799999999998,11.50334,-50.561690000000006,32.10079,-3.8610599999999997,12.29221,-24.43514,8.02347,450.0
24,75.0,6,52,78,55,-1.2,3.5773800000000002,-14.96463,-30.6286,103.56729,1.72122,11.24766,-51.03432,32.06778,-3.9096300000000004,12.0485,-24.92836,8.02249,450.0
24,75.0,8,22,33,56,-1.2,3.4840199999999997,-13.85765,-30.13709,120.09648999999999,1.9852400000000001,11.72534,-50.9666,33.20232,-3.9499699999999995,12.49739,-25.05282,8.02094,600.0
24,75.0,8,22,48,57,-1.2,3.50559,-14.5984,-30.11474,117.22573,1.83223,11.63049,-51.06281,33.22913,-4.0643199999999995,12.411769999999999,-25.48497,8.02086,600.0
24,75.0,8,22,78,58,-1.2,3.49215,-15.100810000000001,-30.10463,109.76405,1.6044200000000002,11.32827,-51.27469,33.21244,-4.12362,12.12335,-26.19259,8.0201,600.0
24,75.0,8,52,33,156,-1.2,3.52875,-13.57589,-30.049059999999997,108.30763,1.9619799999999998,11.50982,-50.16813,33.25772,-3.7123699999999995,12.2683,-25.13535,8.02113,600.0
24,75.0,8,52,48,59,-1.2,3.5306900000000003,-14.37676,-30.06277,108.56835,1.80594,11.37835,-50.44253,33.26011,-3.8291199999999996,12.14113,-25.644679999999997,8.02094,600.0
24,75.0,8,52,78,60,-1.2,3.4925,-15.03604,-30.01581,104.18158000000001,1.56768,11.037,-51.07902,33.21288,-3.88175,11.81269,-26.477790000000002,8.02003,600.0
24,87.5,2,22,33,1121,-1.2,3.5941400000000003,-14.23935,-31.44932,114.02985,1.87116,11.39,-49.68282,27.98633,-3.7636800000000004,12.13415,-20.09756,8.02224,175.0
24,87.5,2,22,48,1122,-1.2,3.6069699999999996,-14.53945,-31.446690000000004,113.16403999999999,1.84202,11.36608,-49.74325,28.0018,-3.76816,12.11581,-20.26709,8.02186,175.0
24,87.5,2,22,78,1123,-1.2,3.6431199999999997,-14.90104,-31.431859999999997,109.08081999999999,1.79175,11.34383,-49.82797,28.045109999999998,-3.7663699999999998,12.101460000000001,-20.58201,8.021230000000001,175.0
24,87.5,2,52,33,157,-1.2,3.6103400000000003,-14.242379999999999,-31.41885,104.88235,1.8539900000000002,11.23208,-49.5463,28.00586,-3.6020199999999996,11.97364,-20.25058,8.022089999999999,175.0
24,87.5,2,52,48,1124,-1.2,3.6024599999999998,-14.52343,-31.433429999999998,106.34872,1.8235,11.16001,-49.61685,27.996370000000002,-3.5996900000000003,11.90537,-20.42819,8.021510000000001,175.0
24,87.5,2,52,78,1125,-1.2,3.62572,-14.86948,-31.44047,103.16427,1.7640900000000002,11.07957,-49.87596,28.02432,-3.58264,11.83633,-20.799789999999998,8.02057,175.0
24,87.5,4,22,33,1126,-1.2,3.5222,-14.62274,-30.87395,120.58155,1.8970200000000002,11.23202,-50.186440000000005,30.90883,-3.7997699999999996,12.01661,-23.390729999999998,8.01478,350.0
24,87.5,4,22,48,1127,-1.2,3.55021,-14.887139999999999,-30.88226,117.91116000000001,1.8335700000000001,11.21317,-50.36854,30.94323,-3.83163,12.00505,-23.6642,8.01469,350.0
24,87.5,4,22,78,1128,-1.2,3.60298,-15.2592,-30.877540000000003,110.14421999999999,1.7385400000000002,11.18083,-50.67923,31.0073,-3.85097,11.9829,-24.06845,8.01452,350.0
24,87.5,4,52,33,158,-1.2,3.55156,-14.8116,-30.832359999999998,109.74213,1.8629900000000001,11.109860000000001,-50.136509999999994,30.944879999999998,-3.67235,11.897960000000001,-23.738529999999997,8.01472,350.0
24,87.5,4,52,48,1129,-1.2,3.5666,-15.09005,-30.84753,108.84799,1.8011099999999998,11.05964,-50.40357,30.96322,-3.69038,11.85393,-23.99421,8.0146,350.0
24,87.5,4,52,78,1130,-1.2,3.5954599999999997,-15.47729,-30.84222,103.67665,1.71712,10.9701,-50.85538,30.99823,-3.6938,11.77928,-24.37442,8.02396,350.0
24,87.5,6,22,33,1131,-1.2,3.5138199999999995,-14.82846,-30.30582,123.96521000000001,1.93533,11.1825,-50.3791,32.65939,-3.5594900000000003,11.98357,-25.26,8.02028,525.0
24,87.5,6,22,48,1132,-1.2,3.5699099999999997,-15.24785,-30.28453,118.72098000000001,1.80608,11.18021,-50.75551,32.72817,-3.65761,11.98979,-25.714779999999998,8.02029,525.0
24,87.5,6,22,78,1133,-1.2,3.61018,-15.81344,-30.223470000000002,112.06199,1.62424,11.04578,-51.50281,32.77689,-3.7387699999999997,11.86857,-26.279159999999997,8.01984,525.0
24,87.5,6,52,33,159,-1.2,3.59438,-14.543779999999998,-30.25185,109.54571000000001,1.8806200000000002,11.05345,-50.19186,32.75783,-3.8258300000000003,11.83502,-25.45025,8.02053,525.0
24,87.5,6,52,48,1134,-1.2,3.61403,-14.97013,-30.22839,109.79801,1.7557,10.95965,-50.68287,32.78151,-3.46135,11.75473,-25.89721,8.02035,525.0
24,87.5,6,52,78,1135,-1.2,3.60848,-15.59353,-30.21012,107.31497,1.5751600000000001,10.729569999999999,-51.527,32.774840000000005,-3.52406,11.53778,-26.50095,8.01962,525.0
24,100.0,2,22,33,61,-1.2,3.5731300000000004,-14.98146,-31.397940000000002,116.48674,1.83529,10.93709,-50.17132,28.540779999999998,-3.38845,11.74032,-21.52289,8.02357,200.0
24,100.0,2,22,48,62,-1.2,3.58903,-15.140870000000001,-31.394840000000002,114.95271000000001,1.8086200000000001,10.92712,-50.24288,28.56007,-3.3918699999999995,11.73392,-21.667820000000003,8.02253,200.0
24,100.0,2,22,78,63,-1.2,3.62489,-15.396070000000002,-31.38402,110.27038,1.76295,10.9236,-50.44079,28.60325,-3.39051,11.73505,-21.9065,8.02081,200.0
24,100.0,2,52,33,145,-1.2,3.60685,-14.766589999999999,-31.42326,107.28358999999999,1.8652099999999998,10.85857,-50.33162,28.581570000000003,-3.1846200000000002,11.66981,-21.47553,8.019160000000001,200.0
24,100.0,2,52,48,64,-1.2,3.6081300000000005,-14.91497,-31.4313,107.33538999999999,1.84015,10.80902,-50.4688,28.58312,-3.17845,11.624039999999999,-21.60484,8.01763,200.0
24,100.0,2,52,78,65,-1.2,3.63015,-15.17782,-31.44339,104.19445999999999,1.7954299999999999,10.7509,-50.69515,28.609540000000003,-3.1617,11.57363,-21.849529999999998,8.01607,200.0
24,100.0,4,22,33,66,-1.2,3.50487,-15.05256,-30.75985,123.18583999999998,1.88389,10.81272,-50.64059,31.467309999999998,-3.43876,11.636239999999999,-24.57566,8.02062,400.0
24,100.0,4,22,48,67,-1.2,3.54474,-15.299929999999998,-30.76305,119.08938,1.8231700000000002,10.82744,-50.855470000000004,31.516440000000003,-3.4767,11.65686,-24.79224,8.02042,400.0
24,100.0,4,22,78,68,-1.2,3.5994,-15.61961,-30.75638,111.73126,1.7369700000000001,10.83103,-51.27469,31.5829,-3.5114699999999996,11.66847,-25.077170000000002,8.02004,400.0
24,100.0,4,52,33,146,-1.2,3.5114699999999996,-15.22086,-30.691409999999998,111.94111000000001,1.8334,10.69565,-50.7954,31.47549,-3.33762,11.50266,-24.94069,8.02017,400.0
24,100.0,4,52,48,69,-1.2,3.5411300000000003,-15.492029999999998,-30.70942,109.79875,1.7751599999999998,10.68764,-51.06688,31.51202,-3.37469,11.50469,-25.140420000000002,8.019919999999999,400.0
24,100.0,4,52,78,70,-1.2,3.5731599999999997,-15.842789999999999,-30.72768,106.51206,1.6968900000000002,10.64357,-51.4967,31.55113,-3.40489,11.476280000000001,-25.367639999999998,8.01945,400.0
24,100.0,6,22,33,71,-1.2,3.20113,-15.283879999999998,-30.40475,125.38825,1.8585900000000002,11.000919999999999,-51.73449,32.834540000000004,-3.38115,11.83197,-26.20125,8.02435,600.0
24,100.0,6,22,48,72,-1.2,3.23956,-15.47604,-30.37319,118.62126,1.75963,11.01089,-52.037890000000004,32.88637,-3.4822599999999997,11.852,-26.44724,8.02445,600.0
24,100.0,6,22,78,73,-1.2,3.25201,-15.710360000000001,-30.3283,111.71455,1.62392,10.87769,-52.25462,32.90303,-3.56184,11.73447,-26.7389,8.02403,600.0
24,100.0,6,52,33,147,-1.2,3.20432,-15.03046,-30.469720000000002,108.79019,1.8491900000000001,11.079889999999999,-52.14032,32.838879999999996,-3.33235,11.90172,-26.17215,8.02362,600.0
24,100.0,6,52,48,74,-1.2,3.2164900000000003,-15.1337,-30.47033,108.83426000000001,1.77463,11.02386,-52.21893,32.855340000000005,-3.4390199999999997,11.86726,-26.306690000000003,8.02384,600.0
24,100.0,6,52,78,75,-1.2,3.20805,-15.23439,-30.449379999999998,104.995,1.6592799999999999,10.85034,-52.29544,32.843920000000004,-3.50556,11.71105,-26.52238,8.02362,600.0
28,25.0,2,22,33,81,-1.2,4.97129,-9.337,-31.74257,101.25105,1.46824,13.2578,-49.85309,23.95439,-4.04332,13.48865,-11.75544,8.009,50.0
28,25.0,2,22,48,82,-1.2,4.94371,-10.28925,-31.730990000000002,103.87859,1.40104,13.067060000000001,-50.175309999999996,23.930229999999998,-3.6583699999999997,13.30838,-12.27135,8.0247,50.0
28,25.0,2,22,78,83,-1.2,4.92269,-11.724160000000001,-31.70405,104.21085,1.29385,12.79248,-50.70261,23.911720000000003,-3.6084400000000003,13.05273,-13.36359,8.02331,50.0
28,25.0,2,52,33,149,-1.2,5.20341,-9.00945,-31.72744,97.29311,1.43612,12.45925,-50.40697,24.15258,-3.7953,12.67113,-11.69137,8.019589999999999,50.0
28,25.0,2,52,48,84,-1.2,5.13063,-10.40817,-31.75592,102.57929,1.33104,12.03363,-50.93502,24.0914,-3.7091,12.262839999999999,-12.6672,8.02263,50.0
28,25.0,2,52,78,85,-1.2,5.07338,-13.141670000000001,-31.690240000000003,100.91658000000001,1.19254,11.42154,-50.356840000000005,24.042679999999997,-3.9121599999999996,11.69406,-14.744629999999999,8.022039999999999,50.0
28,25.0,4,22,33,86,-1.2,4.93138,-8.06788,-31.516809999999996,104.42636999999999,1.45743,13.35254,-49.6923,26.929679999999998,-3.75849,13.524189999999999,-14.02452,8.0203,100.0
28,25.0,4,22,48,87,-1.2,4.93101,-10.11951,-31.54212,106.73903999999999,1.40564,13.022789999999999,-50.287040000000005,26.92936,-4.01973,13.26104,-15.19162,8.02064,100.0
28,25.0,4,22,78,88,-1.2,4.72381,-12.16723,-31.73655,104.84699,1.50722,12.33999,-51.37377,26.74292,-3.8105800000000003,12.73391,-17.1285,8.01704,100.0
28,25.0,4,52,33,150,-1.2,4.74801,-13.21636,-31.49936,98.88784,1.5255299999999998,12.13837,-51.77438,26.76512,-3.59049,12.55898,-17.69591,8.01859,100.0
28,25.0,4,52,48,89,-1.2,4.8605599999999995,-14.515270000000001,-31.72648,104.13855,1.58101,11.45935,-50.26658,26.86686,-3.38239,11.9669,-18.372339999999998,8.01905,100.0
28,25.0,4,52,78,90,-1.2,4.20326,-13.14299,-31.987009999999998,102.87354,1.7915299999999998,10.313130000000001,-50.33827,26.235870000000002,-3.4052,10.97603,-18.53884,8.024189999999999,100.0
28,25.0,6,22,33,91,-1.2,4.67128,-8.50836,-31.34858,105.01700000000001,1.61799,13.50409,-49.929140000000004,28.455270000000002,-3.80626,13.740789999999999,-16.01216,8.01957,150.0
28,25.0,6,22,48,92,-1.2,4.9667900000000005,-10.54641,-31.404629999999997,108.41192,1.5461799999999999,13.15156,-50.53382,28.72167,-3.7299,13.4504,-17.126079999999998,8.01713,150.0
28,25.0,6,22,78,93,-1.2,4.7571900000000005,-12.28877,-31.61362,104.05722,1.62416,12.41372,-51.520140000000005,28.53442,-3.8943,12.8658,-18.86175,8.02035,150.0
28,25.0,6,52,33,151,-1.2,4.59821,-12.84695,-31.10802,99.60119,1.6078,12.64945,-50.82517,28.3868,-3.4488,13.05456,-18.47853,8.02078,150.0
28,25.0,6,52,48,94,-1.2,4.51968,-15.165429999999999,-31.30422,102.46621,1.57751,11.95265,-51.55751,28.31199,-3.29276,12.45531,-20.03621,8.02057,150.0
28,25.0,6,52,78,95,-1.2,4.35187,-13.943710000000001,-31.65365,101.60654,1.8296299999999999,10.67218,-50.73601,28.147679999999998,-3.17556,11.34024,-20.14546,8.02433,150.0
28,25.0,8,22,33,96,-1.2,4.43098,-9.369860000000001,-31.09723,106.29104,1.5243200000000001,13.52048,-50.03317,29.4753,-3.7621800000000003,13.75419,-17.68083,8.01792,200.0
28,25.0,8,22,48,97,-1.2,4.44238,-12.37248,-31.143620000000002,108.17253000000001,1.445,13.127229999999999,-50.72688,29.486459999999997,-3.6855300000000004,13.439910000000001,-19.14057,8.016960000000001,200.0
28,25.0,8,22,78,98,-1.2,4.53114,-13.792929999999998,-31.42555,104.00376,1.55521,12.27755,-51.65085,29.572370000000003,-3.44916,12.76277,-20.85174,8.02104,200.0
28,25.0,8,52,33,152,-1.2,5.1836,-9.15519,-31.303459999999998,99.14873,1.3626200000000002,12.34125,-51.230990000000006,30.156609999999997,-3.80248,12.54373,-17.87681,8.021930000000001,200.0
28,25.0,8,52,48,99,-1.2,5.08196,-11.90507,-31.35727,104.0783,1.30348,11.71045,-51.73492,30.07061,-3.98076,11.998610000000001,-20.28088,8.022860000000001,200.0
28,25.0,8,52,78,100,-1.2,4.56251,-13.746570000000002,-31.560909999999996,104.26604,1.41077,10.59671,-50.08148,29.60234,-3.6003199999999995,11.07198,-21.62067,8.019630000000001,200.0
28,37.5,2,22,33,1141,-1.2,4.50705,-11.52576,-31.591440000000002,107.98173999999999,1.58671,13.15011,-50.14375,25.28953,-3.6945300000000003,13.498970000000002,-14.52825,8.02404,75.0
28,37.5,2,22,48,1142,-1.2,4.48798,-12.108839999999999,-31.617729999999998,109.87532,1.54151,13.02772,-50.35621,25.27112,-3.6917199999999997,13.38009,-14.90436,8.02333,75.0
28,37.5,2,22,78,1143,-1.2,4.47846,-13.127270000000001,-31.56885,108.72271,1.4618200000000001,12.84989,-50.69709,25.2619,-3.65814,13.21991,-15.71504,8.0225,75.0
28,37.5,2,52,33,153,-1.2,4.86909,-10.606110000000001,-31.58802,102.71218,1.31433,12.34778,-50.543209999999995,25.62509,-3.91071,12.575289999999999,-14.30481,8.02168,75.0
28,37.5,2,52,48,1144,-1.2,4.79327,-11.61763,-31.62865,108.00623,1.25134,12.0334,-50.97312,25.556929999999998,-3.8570599999999997,12.27246,-15.21389,8.019919999999999,75.0
28,37.5,2,52,78,1145,-1.2,4.747330000000001,-13.738579999999999,-31.61791,105.64778999999999,1.1511,11.59573,-50.4054,25.5151,-3.73706,11.86796,-16.680429999999998,8.020660000000001,75.0
28,37.5,4,22,33,1146,-1.2,4.90287,-8.62739,-31.43892,112.62681,1.59395,13.206929999999998,-50.1476,28.66542,-3.76365,13.44706,-16.1171,8.01852,150.0
28,37.5,4,22,48,1147,-1.2,4.90187,-9.86161,-31.44848,114.35387,1.53473,13.00174,-50.49435,28.66453,-3.7164800000000002,13.27851,-16.81854,8.02157,150.0
28,37.5,4,22,78,1148,-1.2,4.84085,-11.7426,-31.51395,110.70106000000001,1.51306,12.61346,-51.14206,28.610129999999998,-3.59951,12.97695,-18.145310000000002,8.01494,150.0
28,37.5,4,52,33,154,-1.2,4.85746,-8.80589,-31.37224,105.23716999999999,1.3550200000000001,12.45929,-50.64313,28.625009999999996,-3.9460699999999997,12.648010000000001,-16.36148,8.01863,150.0
28,37.5,4,52,48,1149,-1.2,4.8026,-10.85074,-31.47638,109.7493,1.2983,12.064,-51.27794,28.57568,-3.87115,12.297460000000001,-17.687739999999998,8.02263,150.0
28,37.5,4,52,78,1150,-1.2,4.99395,-13.6028,-31.521359999999998,107.95308999999999,1.29036,11.37492,-49.94406,28.745359999999998,-3.6030800000000003,11.72708,-19.7337,8.02405,150.0
28,37.5,6,22,33,1151,-1.2,4.4435400000000005,-10.94632,-31.000390000000003,113.6193,1.74225,13.467529999999998,-50.34318,29.99912,-3.43245,13.83114,-18.94913,8.01787,225.0
28,37.5,6,22,48,1152,-1.2,4.4573,-12.67116,-31.077640000000002,115.64813000000001,1.64766,13.2339,-50.73216,30.01254,-3.4356800000000005,13.62996,-19.83267,8.02422,225.0
28,37.5,6,22,78,1153,-1.2,4.42065,-14.006570000000002,-31.284259999999996,109.63622,1.61456,12.75538,-51.384209999999996,29.97669,-3.3712800000000005,13.2387,-21.190479999999997,8.02085,225.0
28,37.5,6,52,33,155,-1.2,4.93816,-9.32878,-31.197059999999997,106.28345,1.57765,12.687999999999999,-50.8803,30.45748,-3.62765,12.96465,-18.37758,8.01561,225.0
28,37.5,6,52,48,1154,-1.2,4.91181,-11.32093,-31.237340000000003,109.36623999999999,1.4591,12.29981,-51.42811,30.434240000000003,-3.9384099999999997,12.61011,-19.85514,8.023480000000001,225.0
28,37.5,6,52,78,1155,-1.2,4.749,-13.8716,-31.43115,107.84187,1.4184700000000001,11.58457,-50.208079999999995,30.287840000000003,-3.76557,12.00036,-21.5771,8.01957,225.0
28,37.5,8,22,33,1156,-1.2,4.5016,-8.90415,-30.89289,115.70494,1.7020400000000002,13.33054,-50.25135,31.304879999999997,-3.7749800000000002,13.606279999999998,-19.2362,8.01572,300.0
28,37.5,8,22,48,1157,-1.2,4.53503,-10.946110000000001,-30.90302,116.81043999999999,1.54749,13.09478,-50.66301,31.33701,-3.78199,13.39136,-20.314239999999998,8.02294,300.0
28,37.5,8,22,78,1158,-1.2,4.80764,-13.431379999999999,-31.02137,110.79565,1.41547,12.60415,-51.3714,31.590529999999998,-3.685,12.97772,-22.45105,8.02162,300.0
28,37.5,8,52,33,156,-1.2,4.84521,-11.37331,-30.976540000000004,105.18718999999999,1.54379,12.63225,-51.08644,31.624340000000004,-3.51361,12.96901,-20.92415,8.0248,300.0
28,37.5,8,52,48,1159,-1.2,4.77416,-13.244729999999999,-31.045040000000004,109.62015,1.45169,12.18024,-51.63324,31.56018,-3.83759,12.55959,-22.44272,8.01875,300.0
28,37.5,8,52,78,1160,-1.2,4.52252,-14.974929999999999,-31.237440000000003,107.85002,1.41241,11.37482,-50.40213,31.325020000000002,-3.64528,11.867410000000001,-23.41585,8.01666,300.0
28,50.0,2,22,33,101,-1.2,4.29513,-12.739130000000001,-31.4699,114.02938999999999,1.68894,13.07743,-50.575109999999995,26.32977,-3.54399,13.50831,-16.53448,8.02208,100.0
28,50.0,2,22,48,102,-1.2,4.29168,-13.244979999999998,-31.47543,114.11368,1.6464400000000001,12.999310000000001,-50.72911,26.32627,-3.54205,13.43588,-16.929679999999998,8.02174,100.0
28,50.0,2,22,78,103,-1.2,4.28914,-14.010129999999998,-31.47175,113.0313,1.58281,12.88461,-50.97716,26.32371,-3.5339300000000002,13.32896,-17.64325,8.024610000000001,100.0
28,50.0,2,52,33,157,-1.2,4.65382,-12.12957,-31.468059999999998,106.83797,1.4623700000000002,12.49794,-50.93512,26.6781,-3.4241099999999998,12.82511,-16.59763,8.02117,100.0
28,50.0,2,52,48,104,-1.2,4.60875,-12.95448,-31.515909999999998,111.25305,1.40795,12.26929,-51.20929,26.63583,-3.3973699999999996,12.6085,-17.46433,8.02008,100.0
28,50.0,2,52,78,105,-1.2,4.59052,-14.74201,-31.4764,108.45364,1.30788,11.96269,-50.3709,26.61862,-3.3115,12.32654,-18.21034,8.01876,100.0
28,50.0,4,22,33,106,-1.2,4.22335,-11.61772,-31.140659999999997,119.79433,1.6814900000000002,13.146429999999999,-50.66755,29.26687,-3.60089,13.504560000000001,-18.8117,8.017389999999999,200.0
