Trial,Mean_Score,Std_Score
Trial_93,0.011629579499999966,0.014998204126834964
Trial_94,0.011629579499999966,0.014998204126834964
Trial_95,0.011595923899999964,0.014988830113428013
Trial_96,0.011492870049999963,0.014960597081618064
Trial_97,0.01067682319999997,0.013239567251245187
Trial_98,0.010567432099999973,0.013282071833124185
Trial_99,0.010458047699999973,0.013323542958859335
Trial_100,0.01043413244999998,0.013325602729294879
Trial_101,0.010324748049999978,0.013365847937591508
Trial_102,0.010324748049999978,0.013365847937591508
Trial_103,0.010324748049999978,0.013365847937591508
Trial_104,0.010324748049999978,0.013365847937591508
Trial_105,0.010235301199999975,0.01333146319696294
Trial_106,0.010138801799999956,0.013372010495076561
Trial_107,0.010057774699999949,0.013408601553134458
Trial_108,0.009472007099999956,0.013142536806984163
Trial_109,0.009472007099999956,0.013142536806984163
Trial_110,0.009472007099999956,0.013142536806984163
Trial_111,0.009462961899999966,0.013144852019457816
Trial_112,0.00939313519999997,0.013155367214473027
Trial_113,0.008867201799999965,0.012371821661453553
Trial_114,0.008838837799999976,0.0123702903420876
Trial_115,0.008838837799999976,0.0123702903420876
Trial_116,0.008800999399999976,0.012391463671092215
Trial_117,0.008800999399999976,0.012391463671092215
Trial_118,0.008744489799999972,0.012418555753358701
Trial_119,0.008744489799999972,0.012418555753358701
Trial_120,0.00815129034999998,0.011727110723795025
Trial_121,0.00815129034999998,0.011727110723795025
Trial_122,0.008014120100000004,0.011626449913043646
Trial_123,0.008014120100000004,0.011626449913043646
Trial_124,0.007993556950000003,0.011581337079188401
Trial_125,0.00758118865000001,0.010725142529076572
Trial_126,0.00758118865000001,0.010725142529076572
Trial_127,0.007546867599999996,0.010699423602384977
Trial_128,0.007546867599999996,0.010699423602384977
Trial_129,0.007546867599999996,0.010699423602384977
Trial_130,0.007420541799999979,0.010577418999619104
Trial_131,0.007222755699999969,0.010118490824617358
Trial_132,0.00718319129999997,0.010138899597225352
Trial_133,0.007167718999999957,0.010138665134962992
Trial_134,0.007126660599999966,0.010116773342157015
Trial_135,0.007126660599999966,0.010116773342157015
Trial_136,0.007126660599999966,0.010116773342157015
Trial_137,0.006988904599999967,0.010119087661576515
Trial_138,0.006988904599999967,0.010119087661576515
Trial_139,0.006988904599999967,0.010119087661576515
Trial_140,0.00694951704999996,0.01011303064764872
Trial_141,0.00694951704999996,0.01011303064764872
Trial_142,0.006906465949999975,0.01010802966357678
Trial_143,0.006906465949999975,0.01010802966357678
Trial_144,0.006707627999999976,0.01004617385753667
Trial_145,0.006707627999999976,0.01004617385753667
Trial_146,0.006707627999999976,0.01004617385753667
Trial_147,0.0062642971499999875,0.00903079043705392
Trial_148,0.0062642971499999875,0.00903079043705392
Trial_149,0.006227687499999992,0.009004305774444315
Trial_150,0.006089931499999992,0.008993146104064762
