batchNumber,VDS,VGS,Wg,nfing,gdg_val,gsg_val,fT_plt,fmax_plt,nf_min,gain
21765,22,-1.1,62.5,4,52,33,37.993118599999995,116.1131403,0.8984164000000001,3.4263415
21766,22,-1.1,62.5,4,52,48,37.814389500000004,116.142772,0.8941037000000001,3.3427161
21767,22,-1.1,62.5,4,52,63,37.67143651,116.153251,0.8908363000000001,3.2658176
21768,22,-1.1,62.5,4,52,78,37.55092956,116.1548195,0.8881853000000001,3.1931937
21781,22,-1.1,75.0,4,22,33,38.65619991,114.1129415,0.9145468000000001,3.5421932999999997
21782,22,-1.1,75.0,4,22,48,38.52973819,114.1455707,0.9111289,3.4910542
21783,22,-1.1,75.0,4,22,63,38.4282974,114.15774329999999,0.9085858,3.4402215
21784,22,-1.1,75.0,4,22,78,38.34276144,114.16036329999999,0.9065506,3.3896222000000003
21785,22,-1.1,75.0,4,37,33,38.577635799999996,114.0561189,0.9148311,3.2582147999999997
21786,22,-1.1,75.0,4,37,48,38.44444563,114.1074112,0.911113,3.1968709
21787,22,-1.1,75.0,4,37,63,38.33785752,114.13351000000002,0.9083275,3.1380117000000003
21788,22,-1.1,75.0,4,37,78,38.2479884,114.14727109999998,0.9060865,3.0807787
21789,22,-1.1,75.0,4,52,33,38.4975559,114.0084061,0.9132754000000001,2.9654137
21790,22,-1.1,75.0,4,52,48,38.35660002,114.0715385,0.90915,2.8931072999999996
21791,22,-1.1,75.0,4,52,63,38.244098,114.1065054,0.9060389000000001,2.8257227000000005
21792,22,-1.1,75.0,4,52,78,38.149037,114.1273801,0.9035238000000001,2.7615152999999997
21805,22,-1.1,87.5,4,22,33,39.07527601,111.95183970000001,0.9301794,3.032077
21806,22,-1.1,87.5,4,22,48,38.974762899999995,112.0213952,0.9267254999999999,2.9880107000000002
21807,22,-1.1,87.5,4,22,63,38.89415247,112.06042140000001,0.9241597,2.9432588
21808,22,-1.1,87.5,4,22,78,38.8261773,112.08417639999999,0.9221090000000001,2.8981547
21809,22,-1.1,87.5,4,37,33,39.00503605,111.8557828,0.9310059000000002,2.7616165
21810,22,-1.1,87.5,4,37,48,38.89875586,111.9437371,0.9273140999999999,2.7087785
21811,22,-1.1,87.5,4,37,63,38.81397583,111.9966238,0.9245561999999999,2.6571908
21812,22,-1.1,87.5,4,37,78,38.74219661,112.0314288,0.9223425,2.6064842
21813,22,-1.1,87.5,4,52,33,38.93515051,111.78262600000001,0.9300572,2.4851299
21814,22,-1.1,87.5,4,52,48,38.8224174,111.8821406,0.9260325,2.422816
21815,22,-1.1,87.5,4,52,63,38.73229884,111.9437482,0.9230089,2.3639134
21816,22,-1.1,87.5,4,52,78,38.65655625,111.98564920000001,0.9205718,2.3072633999999996
21829,22,-1.1,100.0,4,22,33,39.46029878,109.72562040000001,0.9482872999999999,2.5180621
21830,22,-1.1,100.0,4,22,48,39.37986964,109.83428889999999,0.9447693000000001,2.4805476000000004
21831,22,-1.1,100.0,4,22,63,39.31537203,109.9019608,0.9421591999999999,2.4415077000000003
21832,22,-1.1,100.0,4,22,78,39.26130476,109.9482787,0.9400753000000001,2.4016144
21833,22,-1.1,100.0,4,37,33,39.3964857,109.58838119999999,0.9495599,2.2619618999999997
21834,22,-1.1,100.0,4,37,48,39.31119564,109.71487509999999,0.9458518,2.216858
21835,22,-1.1,100.0,4,37,63,39.24299103,109.79604609999998,0.9430881999999999,2.1719524
21836,22,-1.1,100.0,4,37,78,39.185716,109.85327520000001,0.9408742,2.1272875
21837,22,-1.1,100.0,4,52,33,39.33455905,109.48864040000001,0.9490923000000001,2.0019886000000002
21838,22,-1.1,100.0,4,52,48,39.24375145,109.62626329999999,0.945108,1.9486508000000002
21839,22,-1.1,100.0,4,52,63,39.17125838,109.71590400000001,0.9421244000000001,1.897431
21840,22,-1.1,100.0,4,52,78,39.11045912,109.78000349999999,0.9397259,1.8476678
21853,22,-1.1,25.0,6,22,33,35.80283887,120.8424038,0.8724545,4.5446534000000005
21854,22,-1.1,25.0,6,22,48,35.39727318,120.76711200000001,0.868608,4.4134727
21855,22,-1.1,25.0,6,22,63,35.07788529,120.70096950000001,0.8657084,4.2907987
21856,22,-1.1,25.0,6,22,78,34.8117929,120.6421713,0.8633644,4.1728167
21857,22,-1.1,25.0,6,37,33,35.6324071,120.9016452,0.8667153000000001,4.1312417
21858,22,-1.1,25.0,6,37,48,35.2117498,120.8454929,0.8618331,3.9768237999999996
21859,22,-1.1,25.0,6,37,63,34.88081695,120.7934273,0.8581058000000001,3.8356605000000004
21860,22,-1.1,25.0,6,37,78,34.60550283,120.7457772,0.8550641,3.7023617999999994
21861,22,-1.1,25.0,6,52,33,35.44028649,120.9295199,0.8580216999999999,3.6863898
21862,22,-1.1,25.0,6,52,48,35.00174496,120.88569790000001,0.8518701,3.5089737000000003
21863,22,-1.1,25.0,6,52,63,34.65729814,120.84272539999999,0.8471348,3.350017
21864,22,-1.1,25.0,6,52,78,34.37103828,120.8022904,0.8432476000000001,3.2023381
21877,22,-1.1,37.5,6,22,33,37.34771309,119.6114409,0.8812310999999999,4.131593799999999
21878,22,-1.1,37.5,6,22,48,37.08340559,119.55498300000001,0.8777105,4.025735
21879,22,-1.1,37.5,6,22,63,36.87486892,119.5024562,0.8750764999999999,3.9244263999999998
21880,22,-1.1,37.5,6,22,78,36.70122672,119.45430590000001,0.8729598,3.8256474999999996
21881,22,-1.1,37.5,6,37,33,37.22029226,119.650084,0.8786538,3.73599
21882,22,-1.1,37.5,6,37,48,36.94455741,119.6127364,0.8745073,3.6126644999999997
21883,22,-1.1,37.5,6,37,63,36.72732764,119.57429640000001,0.8713745999999999,3.4978427000000005
21884,22,-1.1,37.5,6,37,78,36.54649118,119.53731950000001,0.8688389000000001,3.3881523999999996
21885,22,-1.1,37.5,6,52,33,37.08055984,119.66450559999998,0.8737347,3.3211553999999994
21886,22,-1.1,37.5,6,52,48,36.79141897,119.6394409,0.8687951999999999,3.1801861000000002
21887,22,-1.1,37.5,6,52,63,36.56366065,119.6100805,0.8650344999999999,3.0520202000000003
21888,22,-1.1,37.5,6,52,78,36.37439155,119.58032,0.8619735999999999,2.9317740000000003
21901,22,-1.1,50.0,6,22,33,38.34685126,118.018952,0.8908685,3.4681705999999997
21902,22,-1.1,50.0,6,22,48,38.16201159,117.98753020000001,0.8874816999999999,3.3817427
21903,22,-1.1,50.0,6,22,63,38.01689228,117.9531605,0.8849591999999998,3.2973538000000002
21904,22,-1.1,50.0,6,22,78,37.8964939,117.919243,0.8829395,3.2141028
21905,22,-1.1,50.0,6,37,33,38.24409455,118.03054499999999,0.8899157,3.1012376
21906,22,-1.1,50.0,6,37,48,38.05033069,118.0181642,0.8861127000000001,3.0014754
21907,22,-1.1,50.0,6,37,63,37.89841464,117.99785220000001,0.8832605,2.907009
21908,22,-1.1,50.0,6,37,78,37.77264447,117.9751131,0.8809651,2.8157982999999995
21909,22,-1.1,50.0,6,52,33,38.13437337,118.027321,0.8869351000000001,2.7224499
21910,22,-1.1,50.0,6,52,48,37.93027291,118.0271419,0.8825877000000001,2.6089414
21911,22,-1.1,50.0,6,52,63,37.7702773,118.01588000000001,0.8793069,2.5042749
21912,22,-1.1,50.0,6,52,78,37.63794604,118.00033459999999,0.8766552,2.4051446
21925,22,-1.1,62.5,6,22,33,39.123972200000004,116.15808729999999,0.9022329,2.7389321
21926,22,-1.1,62.5,6,22,48,38.99021897,116.1567665,0.8988946,2.6690543
21927,22,-1.1,62.5,6,22,63,38.8861436,116.1442351,0.8964158000000001,2.5993749
21928,22,-1.1,62.5,6,22,78,38.80075152,116.1274425,0.894436,2.5297794999999996
21929,22,-1.1,62.5,6,37,33,39.03699424,116.13742420000001,0.902292,2.4037088
21930,22,-1.1,62.5,6,37,48,38.89616961,116.15500159999998,0.8986654000000001,2.3234303
21931,22,-1.1,62.5,6,37,63,38.78697415,116.1565013,0.8959599,2.2460468
21932,22,-1.1,62.5,6,37,78,38.69705362,116.1508945,0.8937921,2.1704846
21933,22,-1.1,62.5,6,52,33,38.94683587,116.1132064,0.9005051,2.0612556
21934,22,-1.1,62.5,6,52,48,38.79795458,116.14283799999998,0.896487,1.9700708999999998
21935,22,-1.1,62.5,6,52,63,38.68230248,116.1533172,0.893476,1.8847278000000003
21936,22,-1.1,62.5,6,52,78,38.58737992,116.154886,0.891056,1.8030886000000002
21949,22,-1.1,75.0,6,22,33,39.79444074,114.11277520000002,0.9156786,2.0057489
21950,22,-1.1,75.0,6,22,48,39.69669664,114.14541270000001,0.9123391,1.9504449000000001
21951,22,-1.1,75.0,6,22,63,39.62141435,114.15758980000001,0.9098648000000001,1.8938840000000001
21952,22,-1.1,75.0,6,22,78,39.56067813,114.1602124,0.907892,1.8365471999999998
21953,22,-1.1,75.0,6,37,33,39.71895914,114.0559422,0.9164501,1.7019298999999999
21954,22,-1.1,75.0,6,37,48,39.61551503,114.1072405,0.9129091,1.6383632
21955,22,-1.1,75.0,6,37,63,39.5360948,114.13334350000001,0.9102780999999999,1.5757901
21956,22,-1.1,75.0,6,37,78,39.47180338,114.1471077,0.9081768,1.5138803
21957,22,-1.1,75.0,6,52,33,39.64248689,114.00823090000002,0.9154863000000001,1.3939437
21958,22,-1.1,75.0,6,52,48,39.53261043,114.07136670000001,0.9116578000000002,1.3216055
21959,22,-1.1,75.0,6,52,63,39.44831825,114.1063365,0.9088052,1.2527278999999998
21960,22,-1.1,75.0,6,52,78,39.38005896,114.12721359999999,0.9065231,1.1860819
21973,22,-1.1,87.5,6,22,33,40.41073642,111.9514899,0.9314258,1.2928703000000001
21974,22,-1.1,87.5,6,22,48,40.33967439,112.0210582,0.9280501,1.2505268
21975,22,-1.1,87.5,6,22,63,40.2862601,112.0600914,0.9255530999999999,1.2057298
21976,22,-1.1,87.5,6,22,78,40.24375983,112.0838508,0.9235648999999999,1.1594327
21977,22,-1.1,87.5,6,37,33,40.34363192,111.85541840000002,0.932746,1.0186931000000001
21978,22,-1.1,87.5,6,37,48,40.26794309,111.94338190000002,0.9292323,0.9697002
21979,22,-1.1,87.5,6,37,63,40.21107838,111.99627530000001,0.9266299000000001,0.9201459000000001
21980,22,-1.1,87.5,6,37,78,40.16593445,112.03108610000001,0.9245568999999999,0.8702940999999998
21981,22,-1.1,87.5,6,52,33,40.277738,111.7822617,0.932398,0.7425079000000001
21982,22,-1.1,87.5,6,52,48,40.19686463,111.8817826,0.9286728000000001,0.6864062
21983,22,-1.1,87.5,6,52,63,40.13600961,111.94339520000001,0.9259101000000001,0.6318208000000001
21984,22,-1.1,87.5,6,52,78,40.08795881,111.9853003,0.9237084000000001,0.5782529000000001
21997,22,-1.1,100.0,6,22,33,40.99980756,109.725118,0.9496549000000001,0.6098493
21998,22,-1.1,100.0,6,22,48,40.94957089,109.83380179999999,0.9462151,0.5790757
21999,22,-1.1,100.0,6,22,63,40.91310205,109.9014828,0.9436741,0.5448421999999999
22000,22,-1.1,100.0,6,22,78,40.88493052,109.94780659999999,0.9416529,0.5084889
22001,22,-1.1,100.0,6,37,33,40.93921079,109.58786070000001,0.9514292999999999,0.363009
22002,22,-1.1,100.0,6,37,48,40.88523156,109.71436659999999,0.9479006999999999,0.3268467
22003,22,-1.1,100.0,6,37,63,40.84619336,109.7955463,0.9452939,0.28882440000000004
22004,22,-1.1,100.0,6,37,78,40.81585717,109.85278190000001,0.9432218000000001,0.2496937
22005,22,-1.1,100.0,6,52,33,40.88138989,109.488119,0.9515724,0.1157813
22006,22,-1.1,100.0,6,52,48,40.82324173,109.6257505,0.947891,0.07384860000000001
22007,22,-1.1,100.0,6,52,63,40.78101724,109.715398,0.9451712999999999,0.0318123
22008,22,-1.1,100.0,6,52,78,40.74852657,109.779503,0.943011,-0.0102248
22021,22,-1.1,25.0,8,22,33,35.8060761,120.84310190000001,0.8727033000000002,3.8998085
22022,22,-1.1,25.0,8,22,48,35.41651255,120.76780149999999,0.8688811,3.730887
22023,22,-1.1,25.0,8,22,63,35.11108515,120.70165279999999,0.8660044,3.571039
22024,22,-1.1,25.0,8,22,78,34.85774781,120.6428497,0.8636822000000001,3.4162307000000003
22025,22,-1.1,25.0,8,37,33,35.63811942,120.90235220000001,0.8670346999999999,3.3873947999999996
22026,22,-1.1,25.0,8,37,48,35.23392057,120.8461909,0.8622065999999999,3.1948289
22027,22,-1.1,25.0,8,37,63,34.91745416,120.7941189,0.8585296999999998,3.0171576
22028,22,-1.1,25.0,8,37,78,34.65517653,120.7464639,0.8555356,2.8484578999999997
22029,22,-1.1,25.0,8,52,33,35.4490484,120.9302341,0.8584245999999999,2.8493338
22030,22,-1.1,25.0,8,52,48,35.02746722,120.88640259999998,0.8523620999999999,2.6345158
22031,22,-1.1,25.0,8,52,63,34.69793865,120.84342340000002,0.8477094000000001,2.4406507
22032,22,-1.1,25.0,8,52,78,34.42518628,120.8029832,0.8438998,2.2597449
22045,22,-1.1,37.5,8,22,33,37.32083796,119.61161809999999,0.8815441999999999,3.1021896
22046,22,-1.1,37.5,8,22,48,37.0743744,119.55515829999999,0.8780476999999999,2.9698702
22047,22,-1.1,37.5,8,22,63,36.88178874,119.50262990000002,0.8754365,2.8422082000000004
22048,22,-1.1,37.5,8,22,78,36.72268963,119.45447820000001,0.8733415999999999,2.7172297000000003
22049,22,-1.1,37.5,8,37,33,37.19631298,119.6502629,0.8790395000000001,2.6357589
22050,22,-1.1,37.5,8,37,48,36.93898551,119.6129129,0.8749476,2.4870457000000004
22051,22,-1.1,37.5,8,37,63,36.73823952,119.5744712,0.8718659,2.3474849
22052,22,-1.1,37.5,8,37,78,36.57256792,119.537493,0.8693786,2.2135765
22053,22,-1.1,37.5,8,52,33,37.05997406,119.6646873,0.8742071,2.155907
22054,22,-1.1,37.5,8,52,48,36.78994229,119.6396196,0.8693586,1.9911084
22055,22,-1.1,37.5,8,52,63,36.57949412,119.61025719999999,0.8656826999999999,1.8401853
22056,22,-1.1,37.5,8,52,78,36.40573722,119.5804953,0.8627016,1.6979773
22069,22,-1.1,50.0,8,22,33,38.28680983,118.01882169999999,0.8912437,2.1691689999999997
22070,22,-1.1,50.0,8,22,48,38.1209422,117.9874024,0.8878806999999999,2.0650218999999996
22071,22,-1.1,50.0,8,22,63,37.99285549,117.9530341,0.885381,1.9626618000000002
22072,22,-1.1,50.0,8,22,78,37.88805994,117.91911759999999,0.883383,1.8613699000000001
22073,22,-1.1,50.0,8,37,33,38.18705634,118.03041129999998,0.8903648999999999,1.7524058999999998
22074,22,-1.1,50.0,8,37,48,38.01302516,118.0180324,0.8866166999999999,1.6363271000000001
22075,22,-1.1,50.0,8,37,63,37.87874804,117.997722,0.8838159,1.5255725
22076,22,-1.1,50.0,8,37,78,37.76914794,117.974984,0.8815693000000001,1.4181868999999998
22077,22,-1.1,50.0,8,52,33,38.08106568,118.0271875,0.8874728000000001,1.3284617
22078,22,-1.1,50.0,8,52,48,37.89764972,118.02700959999999,0.8832177,1.2002694999999999
22079,22,-1.1,50.0,8,52,63,37.75612459,118.0157487,0.8800228000000001,1.0811659
22080,22,-1.1,50.0,8,52,78,37.64048135,118.00020420000001,0.8774523000000001,0.9678484
22093,22,-1.1,62.5,8,22,33,39.02840902,116.15774240000002,0.9026708000000001,1.2419593
22094,22,-1.1,62.5,8,22,48,38.91443059,116.15642749999999,0.8993561999999999,1.1610425
22095,22,-1.1,62.5,8,22,63,38.8281921,116.14389979999999,0.8969,1.0797802
22096,22,-1.1,62.5,8,22,78,38.75895277,116.12710990000002,0.8949419,0.9983254999999999
22097,22,-1.1,62.5,8,37,33,38.944786900000004,116.1370722,0.9028052,0.8717360999999999
22098,22,-1.1,62.5,8,37,48,38.82470434,116.15465479999999,0.8992338,0.781776
22099,22,-1.1,62.5,8,37,63,38.73370934,116.15615840000001,0.8965799999999999,0.6943168000000001
22100,22,-1.1,62.5,8,37,78,38.66089216,116.1505545,0.8944613000000001,0.6084970000000001
22101,22,-1.1,62.5,8,52,33,38.85849188,116.1128527,0.9011085999999999,0.49783459999999996
22102,22,-1.1,62.5,8,52,48,38.73112632,116.1424886,0.8971836999999999,0.39846620000000005
22103,22,-1.1,62.5,8,52,63,38.63485868,116.15297109999999,0.8942597,0.30466040000000005
22104,22,-1.1,62.5,8,52,78,38.55766573,116.1545426,0.8919220999999999,0.2144469
22117,22,-1.1,75.0,8,22,33,39.66150136,114.1122659,0.9161813,0.3599982
22118,22,-1.1,75.0,8,22,48,39.58427683,114.144912,0.9128653,0.2986795
22119,22,-1.1,75.0,8,22,63,39.52750043,114.15709479999998,0.9104136,0.23533890000000002
22120,22,-1.1,75.0,8,22,78,39.48370297,114.1597215,0.9084625,0.17078120000000002
22121,22,-1.1,75.0,8,37,33,39.58940489,114.0554226,0.9170296,0.031371800000000005
22122,22,-1.1,75.0,8,37,48,39.50725622,114.1067288,0.913544,-0.0369952
22123,22,-1.1,75.0,8,37,63,39.44695178,114.13283759999999,0.9109652,-0.1050512
22124,22,-1.1,75.0,8,37,78,39.40031503,114.1466062,0.9089136,-0.1728344
22125,22,-1.1,75.0,8,52,33,39.51724546,114.0077081,0.9161578000000001,-0.2987364
22126,22,-1.1,75.0,8,52,48,39.42934462,114.0708507,0.9124235,-0.3745478
22127,22,-1.1,75.0,8,52,63,39.36526662,114.1058256,0.909659,-0.4475196
22128,22,-1.1,75.0,8,52,78,39.31537203,114.1267068,0.9074604,-0.5186135999999999
22141,22,-1.1,87.5,8,22,33,40.23876577,111.95084409999998,0.9319959999999999,-0.4666903
22142,22,-1.1,87.5,8,22,48,40.1884805,112.02042469999999,0.9286438,-0.5112765
22143,22,-1.1,87.5,8,22,63,40.15397628,112.0594652,0.9261695,-0.559242
22144,22,-1.1,87.5,8,22,78,40.12888025,112.0832299,0.9242030999999999,-0.6092724
22145,22,-1.1,87.5,8,37,33,40.17495097,111.8547596,0.9333948000000001,-0.7587595
22146,22,-1.1,87.5,8,37,48,40.12118642,111.94273319999999,0.9299370000000001,-0.8089299
22147,22,-1.1,87.5,8,37,63,40.08388197,111.99563400000001,0.9273872999999999,-0.8605406999999999
22148,22,-1.1,87.5,8,37,78,40.05691009,112.0304518,0.9253646000000001,-0.9129855
22149,22,-1.1,87.5,8,52,33,40.11316559,111.7815987,0.9331405999999999,-1.0507729
22150,22,-1.1,87.5,8,52,48,40.05523899,111.8811283,0.9295109,-1.1068798999999998
22151,22,-1.1,87.5,8,52,63,40.01504355,111.94274750000001,0.9268376,-1.1623168
22152,22,-1.1,87.5,8,52,78,39.98598136,111.98465790000002,0.9247209000000001,-1.2172532
22165,22,-1.1,100.0,8,22,33,40.78703836,109.7243533,0.9502961,-1.2381351
22166,22,-1.1,100.0,8,22,48,40.75792443,109.83305,0.9468799000000001,-1.2682988000000002
22167,22,-1.1,100.0,8,22,63,40.74051458,109.90073970000002,0.9443616,-1.3029633999999999
22168,22,-1.1,100.0,8,22,78,40.73045601,109.9470699,0.9423623999999999,-1.3404028000000001
22169,22,-1.1,100.0,8,37,33,40.72981133,109.58708090000002,0.952151,-1.4982102
22170,22,-1.1,100.0,8,37,48,40.69801621,109.7135985,0.948679,-1.5328268
22171,22,-1.1,100.0,8,37,63,40.67832798,109.79478689999999,0.9461257,-1.5703168
22172,22,-1.1,100.0,8,37,78,40.66721977,109.85202930000001,0.9441046000000001,-1.6095534
22173,22,-1.1,100.0,8,52,33,40.6760162,109.48733419999999,0.9523902,-1.7570464
22174,22,-1.1,100.0,8,52,48,40.64150139,109.62497579999999,0.9488058000000001,-1.7963898
22175,22,-1.1,100.0,8,52,63,40.62012396,109.7146311,0.9461771999999999,-1.8368326000000001
22176,22,-1.1,100.0,8,52,78,40.60720784,109.77874240000001,0.9441033000000001,-1.8779041
22189,22,-1.0,25.0,2,22,33,35.36484949,121.0039976,0.861442,3.4627162000000005
22190,22,-1.0,25.0,2,22,48,34.92165641,120.927954,0.8575133,3.431085
22191,22,-1.0,25.0,2,22,63,34.56894551,120.86123329999998,0.8545367,3.4042869
22192,22,-1.0,25.0,2,22,78,34.27265351,120.8019615,0.8521199,3.380736
22193,22,-1.0,25.0,2,37,33,35.1891014,121.06403359999999,0.8550436,3.2650687
22194,22,-1.0,25.0,2,37,48,34.72972904,121.0071423,0.8499434000000001,3.2265919999999997
22195,22,-1.0,25.0,2,37,63,34.36470085,120.9545423,0.8460207000000001,3.1943057999999995
22196,22,-1.0,25.0,2,37,78,34.05834637,120.9064581,0.8427994000000001,3.1661132999999997
22197,22,-1.0,25.0,2,52,33,34.99066566,121.0923439,0.8455853000000001,3.0265614
22198,22,-1.0,25.0,2,52,48,34.5121367,121.04786609999998,0.8390588,2.9797741
22199,22,-1.0,25.0,2,52,63,34.13248268,121.00434579999998,0.8339923,2.9408307000000002
22200,22,-1.0,25.0,2,52,78,33.81443351,120.96349709999998,0.8298037,2.9070132999999996
22213,22,-1.0,37.5,2,22,33,36.63428022,119.7759219,0.8697251,4.5664269
22214,22,-1.0,37.5,2,22,48,36.32859358,119.71871670000002,0.8661201,4.5405803
22215,22,-1.0,37.5,2,22,63,36.08299741,119.6656072,0.8634069,4.518665400000001
22216,22,-1.0,37.5,2,22,78,35.87526378,119.616978,0.8612154000000001,4.499414099999999
22217,22,-1.0,37.5,2,37,33,36.5013559,119.81526969999999,0.8664386999999999,4.3367195
22218,22,-1.0,37.5,2,37,48,36.18277588,119.77726969999999,0.8620636,4.3029752
22219,22,-1.0,37.5,2,37,63,35.92743638,119.73831000000001,0.8587261,4.2747343
22220,22,-1.0,37.5,2,37,78,35.71143438,119.70089990000001,0.8560023000000001,4.2501364
22221,22,-1.0,37.5,2,52,33,36.35486478,119.8300827,0.8606869,4.0711612
22222,22,-1.0,37.5,2,52,48,36.02123354,119.8044254,0.8553484,4.028122
22223,22,-1.0,37.5,2,52,63,35.75396677,119.7745865,0.8512351,3.9924446000000002
22224,22,-1.0,37.5,2,52,78,35.52828254,119.74442340000002,0.8478530999999999,3.9615686
22237,22,-1.0,50.0,2,22,33,37.35120934,118.1845246,0.8788584999999999,4.9454605
22238,22,-1.0,50.0,2,22,48,37.12280638,118.15239199999999,0.8753876,4.9263176
22239,22,-1.0,50.0,2,22,63,36.93828455,118.11743590000002,0.8727860000000001,4.9099105000000005
22240,22,-1.0,50.0,2,22,78,36.78142445,118.08301840000001,0.8706914000000001,4.89541
22241,22,-1.0,50.0,2,37,33,37.24273336,118.19676270000001,0.8771677999999999,4.6972608000000005
22242,22,-1.0,50.0,2,37,48,37.00391727,118.18378729999999,0.8731321,4.6701724
22243,22,-1.0,50.0,2,37,63,36.81122792,118.1629926,0.8700711999999999,4.6473986
22244,22,-1.0,50.0,2,37,78,36.64760224,118.1398298,0.867584,4.627515
22245,22,-1.0,50.0,2,52,33,37.12604695,118.19388049999999,0.8733165,4.4186363
22246,22,-1.0,50.0,2,52,48,36.87493411,118.19317240000002,0.8685586,4.382354900000001
22247,22,-1.0,50.0,2,52,63,36.67253083,118.1814747,0.8649148000000001,4.352222900000001
22248,22,-1.0,50.0,2,52,78,36.50092238,118.165558,0.8619322,4.3261247
22261,22,-1.0,62.5,2,22,33,37.83843358,116.32391299999999,0.8896774,5.0222405
22262,22,-1.0,62.5,2,22,48,37.66121649,116.3219403,0.8862564,5.0089522
22263,22,-1.0,62.5,2,22,63,37.51454794,116.30888429999999,0.8836992,4.9973235
22264,22,-1.0,62.5,2,22,78,37.390807200000005,116.29165230000001,0.8816449000000001,4.9869231
22265,22,-1.0,62.5,2,37,33,37.74576905,116.3038244,0.8889767,4.7622858
22266,22,-1.0,62.5,2,37,48,37.55806564,116.32087560000001,0.8851154,4.74134
22267,22,-1.0,62.5,2,37,63,37.40632862,116.3219361,0.8821991,4.723572900000001
22268,22,-1.0,62.5,2,37,78,37.2768822,116.3159523,0.8798372999999999,4.7079803
22269,22,-1.0,62.5,2,52,33,37.64848804,116.27988799999999,0.8862913,4.4769143
22270,22,-1.0,62.5,2,52,48,37.45073161,116.3090688,0.8818556999999999,4.447211
22271,22,-1.0,62.5,2,52,63,37.2907255,116.31916170000001,0.878475,4.422429900000001
22272,22,-1.0,62.5,2,52,78,37.15454782,116.3203936,0.875718,4.4009106
22285,22,-1.0,75.0,2,22,33,38.21113912,114.27856729999999,0.9025223,4.9498284
22286,22,-1.0,75.0,2,22,48,38.06700413,114.3106412,0.8991017,4.941429599999999
22287,22,-1.0,75.0,2,22,63,37.94955868,114.32234960000001,0.8965502000000001,4.9337802
22288,22,-1.0,75.0,2,22,78,37.84914591,114.32457169999999,0.8945036,4.9267867
22289,22,-1.0,75.0,2,37,33,38.12962252,114.22219650000001,0.9025139000000001,4.682379900000001
22290,22,-1.0,75.0,2,37,48,37.97805881,114.2730761,0.8987369000000001,4.6667302
22291,22,-1.0,75.0,2,37,63,37.85478079,114.29881,0.8958938,4.653266599999999
22292,22,-1.0,75.0,2,37,78,37.74946911,114.3122473,0.8935970999999999,4.6413542
22293,22,-1.0,75.0,2,52,33,38.04603281,114.1746787,0.9006274,4.3939597
22294,22,-1.0,75.0,2,52,48,37.88575382,114.2374811,0.8963759,4.3700892
22295,22,-1.0,75.0,2,52,63,37.7556042,114.2721426,0.8931484000000001,4.350038400000001
22296,22,-1.0,75.0,2,52,78,37.64456449,114.2927394,0.8905242,4.332557700000001
22309,22,-1.0,87.5,2,22,33,38.52070641,112.11720220000001,0.9176038000000001,4.7950273
22310,22,-1.0,87.5,2,22,48,38.40227706,112.18622420000001,0.9141491,4.7907269
22311,22,-1.0,87.5,2,22,63,38.30539518,112.22487190000001,0.9115761,4.7864071
22312,22,-1.0,87.5,2,22,78,38.22241275,112.2482909,0.909515,4.7822606
22313,22,-1.0,87.5,2,37,33,38.4474939,112.02166820000001,0.9181239999999999,4.5232075
22314,22,-1.0,87.5,2,37,48,38.32261159,112.10914869999999,0.9143734,4.5120987999999995
22315,22,-1.0,87.5,2,37,63,38.22073605,112.16165120000001,0.9115575,4.5023193
22316,22,-1.0,87.5,2,37,78,38.13343642,112.19619890000001,0.9092876,4.4935537000000005
22317,22,-1.0,87.5,2,52,33,38.37417185,111.9486428,0.9168295,4.234304799999999
22318,22,-1.0,87.5,2,52,48,38.24180978,112.04786969999999,0.9126761999999998,4.2155305
22319,22,-1.0,87.5,2,52,63,38.13393862,112.1091334,0.9095337,4.1996072
22320,22,-1.0,87.5,2,52,78,38.04174095,112.1507412,0.9069851999999999,4.1856466
22333,22,-1.0,100.0,2,22,33,38.7936706,109.890976,0.9350948,4.591178500000001
22334,22,-1.0,100.0,2,22,48,38.69512722,109.99938470000001,0.9315783000000001,4.5903678
22335,22,-1.0,100.0,2,22,63,38.61422566,110.0665632,0.9289625,4.5888792
22336,22,-1.0,100.0,2,22,78,38.544699,110.11247620000002,0.9268693000000001,4.5871512
22337,22,-1.0,100.0,2,37,33,38.72697242,109.7538268,0.9360475,4.3174504
22338,22,-1.0,100.0,2,37,48,38.62281267,109.88025,0.9322809999999999,4.3102758
22339,22,-1.0,100.0,2,37,63,38.5374718,109.9612835,0.9294594,4.3036848
22340,22,-1.0,100.0,2,37,78,38.46421977,110.0182924,0.9271886999999999,4.297640299999999
22341,22,-1.0,100.0,2,52,33,38.66156083,109.6540146,0.9352193000000001,4.0300174
22342,22,-1.0,100.0,2,52,48,38.55095434,109.79167290000001,0.9311043999999999,4.0157193
22343,22,-1.0,100.0,2,52,63,38.46041446,109.8812548,0.9279997999999999,4.0034184999999995
22344,22,-1.0,100.0,2,52,78,38.382862700000004,109.9452578,0.9254876,3.9925458
22357,22,-1.0,25.0,4,22,33,35.62863983,121.0105866,0.8622122,4.6829844000000005
22358,22,-1.0,25.0,4,22,48,35.19866708,120.9344787,0.8583258,4.5892524
22359,22,-1.0,25.0,4,22,63,34.85767236,120.86771999999999,0.8553866,4.5039898
