batchNum,vds,vgs,wg,nfing,gdg,gsg,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM
78,24,-1.5,37.5,4,52,33,3.68363,10.92308,-32.20826,64.77632,0.51869,12.31977,-56.69585,27.42367,-9.62274,12.83845,17.80094,8.01563
79,24,-1.5,37.5,6,52,33,3.78121,9.25224,-32.03124,65.01475,0.39289,12.38119,-56.97491,29.29814,-10.50701,12.77408,18.79112,8.01584
80,24,-1.5,37.5,8,52,33,3.6888,9.42363,-31.85443,64.54037,0.46918,12.32778,-56.84688,30.44006,-10.28841,12.79696,20.15165,8.01492
81,24,-1.5,50,2,52,33,3.5659,12.14453,-32.35103,66.50944,0.55283,12.11108,-55.93458,25.52169,-8.93847,12.66242,16.58321,8.01651
82,24,-1.5,50,4,52,33,3.56871,11.45361,-32.03589,68.34306,0.54763,12.04081,-55.69153,28.53542,-9.18103,12.58844,19.35439,8.014
83,24,-1.5,50,6,52,33,3.55662,11.74021,-31.7261,68.58062,0.63605,12.22599,-55.66736,30.28158,-9.12173,12.86053,21.15985,8.01416
84,24,-1.5,50,8,52,33,3.51423,11.82921,-31.4508,68.84141,0.65726,12.1077,-55.39345,31.47891,-8.99586,12.76497,22.48304,8.01398
85,24,-1.5,62.5,2,52,33,3.51935,11.19652,-32.30756,68.96155,0.52429,11.79486,-55.78196,26.43372,-9.1853,12.31915,17.24842,8.01645
86,24,-1.5,62.5,4,52,33,3.45254,11.16495,-31.89772,70.92348,0.59448,11.78076,-55.26802,29.36079,-9.1121,12.37523,20.2487,8.01347
87,24,-1.5,62.5,6,52,33,3.49614,13.37674,-31.40535,73.15667,0.78011,11.75291,-54.4202,31.1762,-8.30897,12.53229,22.86723,8.01342
88,24,-1.5,62.5,8,52,33,3.39838,12.37965,-31.13586,72.78841,0.76348,11.67957,-54.39643,32.30241,-8.52997,12.44305,23.77245,8.01372
89,24,-1.5,75,2,52,33,3.47835,13.32839,-32.14189,72.02509,0.71882,11.45388,-54.55975,27.17464,-8.20704,12.1717,18.96761,8.01371
90,24,-1.5,75,4,52,33,3.42887,14.30183,-31.54251,76.37638,0.81474,11.22569,-53.72019,30.12272,-7.72569,12.04015,22.39703,8.01221
91,24,-1.5,75,6,52,33,3.45218,14.57081,-31.17612,74.05269,0.94859,11.35846,-54.20594,31.91305,-7.76543,12.30705,24.14762,8.013
92,24,-1.5,75,8,52,33,3.35583,13.66692,-30.80155,76.05453,0.9162,11.24931,-53.83877,33.03952,-7.90417,12.16552,25.13535,8.01337
93,24,-1.5,87.5,2,52,33,3.46414,14.78114,-32.00485,74.79634,0.8813,10.99701,-54.09231,27.82633,-7.57575,11.87831,20.25058,8.01243
94,24,-1.5,87.5,4,52,33,3.40219,16.09322,-31.2927,79.16342,1.01221,10.79819,-53.34396,30.75827,-7.01973,11.80886,23.73853,8.01178
95,24,-1.5,87.5,6,52,33,3.44124,15.76186,-30.75458,79.30089,1.04781,10.68766,-53.00781,32.56874,-7.11848,11.73546,25.45025,8.01283
96,24,-1.5,87.5,8,52,33,3.03527,15.72438,-30.44671,78.66288,1.0529,10.91305,-53.57887,33.27295,-6.79432,11.96456,26.47863,8.01357
97,24,-1.5,100,2,52,33,3.15704,16.5257,-31.88812,77.94515,1.05065,10.52402,-54.05197,28.0031,-6.52757,11.57465,21.47553,8.01153
98,24,-1.5,100,4,52,33,3.07812,17.8358,-31.00842,82.46691,1.15253,10.27085,-53.13311,30.90345,-5.96277,11.41616,24.94069,8.01158
99,24,-1.5,100,6,52,33,2.79146,17.27529,-30.76541,77.52118,1.10248,10.73569,-54.37531,32.23982,-6.06767,11.82026,26.17215,8.01343
100,24,-1.5,100,8,52,33,3.07061,16.8651,-30.12136,80.62781,1.08507,10.56629,-53.23289,33.90314,-6.41676,11.64507,27.48639,8.01369
101,28,-1.5,25,2,52,33,4.71033,9.261,-32.60586,66.04679,0.22147,12.42335,-58.08354,23.72021,-10.8107,12.62195,12.90951,7.98073
102,28,-1.5,25,4,52,33,4.583,13.21636,-32.45552,68.79946,0.4746,12.03556,-56.12036,26.61149,-8.91559,12.49243,17.69591,8.01537
103,28,-1.5,25,6,52,33,4.16745,12.84695,-32.26435,68.24225,0.45758,12.57205,-56.75819,27.95962,-8.81332,12.99509,19.1463,8.01666
104,28,-1.5,25,8,52,33,4.71076,9.36794,-32.19606,67.35834,0.21787,12.30537,-57.19153,29.74121,-10.69856,12.49456,19.04265,8.01586
105,28,-1.5,37.5,2,52,33,4.75347,10.60611,-32.50584,69.71822,0.23868,12.33177,-57.33323,25.52072,-10.20884,12.53637,15.31188,8.02168
106,28,-1.5,37.5,4,52,33,4.74751,9.27807,-32.30459,70.85053,0.2062,12.43918,-57.44922,28.52558,-10.83569,12.60782,17.68989,8.01722
107,28,-1.5,37.5,6,52,33,4.45963,9.71566,-32.12144,71.46456,0.30091,12.64302,-57.2787,30.01481,-10.36531,12.91352,19.6495,8.01561
108,28,-1.5,37.5,8,52,33,4.37258,11.37331,-31.90264,71.47762,0.37164,12.58,-56.28854,31.17859,-9.52419,12.91773,21.6544,8.01469
109,28,-1.5,50,2,52,33,4.2026,12.12957,-32.42911,72.84004,0.36961,12.45156,-56.5029,26.23518,-9.06482,12.78098,17.17036,8.01868
110,28,-1.5,50,4,52,33,4.13138,12.65902,-32.12127,74.8584,0.42598,12.541,-55.9358,29.17125,-8.80305,12.91896,20.3682,8.01517
111,28,-1.5,50,6,52,33,4.16105,13.76631,-31.83419,76.01034,0.55843,12.57852,-55.56532,30.96324,-8.45158,13.09335,22.51166,8.01475
112,28,-1.5,50,8,52,33,4.12349,11.40407,-31.69263,75.12297,0.45395,12.65733,-55.96882,32.17325,-9.29851,13.07056,22.87474,8.01512
113,28,-1.5,62.5,2,52,33,4.51199,11.42096,-32.40581,75.93391,0.39712,12.11474,-56.13036,27.51278,-9.55876,12.48195,17.95402,8.0166
114,28,-1.5,62.5,4,52,33,4.43996,11.81476,-32.027,78.25051,0.43786,12.1797,-55.43838,30.45319,-9.33615,12.57779,21.11704,8.01412
115,28,-1.5,62.5,6,52,33,4.13766,11.66492,-31.74877,79.86841,0.5299,12.236,-55.32802,31.90786,-9.10995,12.73606,22.79791,8.01428
116,28,-1.5,62.5,8,52,33,4.00453,12.30646,-31.44342,79.57644,0.59786,12.2973,-54.85463,33.01522,-8.7265,12.86027,24.28872,8.01469
117,28,-1.5,75,2,52,33,4.08594,14.71903,-32.28728,79.57166,0.67805,11.87136,-54.96243,27.87383,-7.85307,12.51772,20.02075,8.0142
118,28,-1.5,75,4,52,33,4.004,15.92243,-31.77871,83.25968,0.76869,11.96171,-54.35321,30.79615,-7.44419,12.68547,23.35197,8.01351
119,28,-1.5,75,6,52,33,4.13191,15.04781,-31.38789,82.13164,0.80307,11.94728,-53.96761,32.69363,-7.77821,12.71957,24.91542,8.01394
120,28,-1.5,75,8,52,33,4.00872,14.14442,-31.10583,83.58431,0.80651,11.97465,-53.92802,33.81157,-7.98104,12.75584,25.83053,8.01439
121,28,-1.5,87.5,2,52,33,4.06981,15.71193,-32.14588,82.41466,0.73098,11.5728,-54.19631,28.52612,-7.44133,12.2597,21.0848,8.01433
122,28,-1.5,87.5,4,52,33,3.99044,15.62873,-31.60548,87.64586,0.82934,11.30391,-53.30065,31.45089,-7.25062,12.0989,24.20028,8.01271
123,28,-1.5,87.5,6,52,33,4.06831,16.6329,-31.08883,87.50361,0.92644,11.37491,-52.86094,33.29574,-7.05296,12.26481,26.24278,8.01387
124,28,-1.5,87.5,8,52,33,3.96301,16.49831,-30.77362,87.15744,0.96236,11.64903,-53.16115,34.43124,-7.15959,12.57104,27.27165,8.01478
125,28,-1.5,100,2,52,33,4.08139,18.20223,-32.03368,86.54124,0.9579,11.14246,-53.93344,29.11838,-6.63125,12.05703,22.48713,8.01328
126,28,-1.5,100,4,52,33,4.03726,18.01595,-31.38996,91.5928,1.03338,10.93357,-53.01598,32.08146,-6.51686,11.93074,25.5646,8.01247
127,28,-1.5,100,6,52,33,3.73972,18.71323,-30.90423,88.74667,1.07997,11.25894,-52.90503,33.5099,-6.18321,12.28707,27.32669,8.01435
128,28,-1.5,100,8,52,33,3.6107,18.77659,-30.44199,90.27712,1.09709,11.15913,-52.43313,34.60682,-6.02156,12.20258,28.58526,8.0148
129,16,-1.4,25,2,52,33,2.81958,10.69358,-32.20956,54.7376,0.1955,10.78484,-56.62098,21.49154,-9.28071,10.98034,12.21083,8.02326
130,16,-1.4,25,4,52,33,2.8184,10.95795,-31.96757,55.48316,0.29423,10.88813,-56.52279,24.50003,-9.13612,11.18236,15.3639,8.01552
131,16,-1.4,25,6,52,33,2.87506,10.49556,-31.70576,55.83317,0.29342,11.2168,-56.26897,26.34738,-9.4781,11.51022,16.86928,8.01425
132,16,-1.4,25,8,52,33,2.80145,10.57314,-31.4735,55.01253,0.33204,11.40369,-56.07518,27.48412,-9.35074,11.73573,18.13338,8.01389
133,16,-1.4,37.5,2,52,33,2.59987,10.73678,-32.07502,56.75677,0.34261,11.19685,-56.88545,22.90012,-8.95601,11.53946,13.94411,8.01964
134,16,-1.4,37.5,4,52,33,2.58144,11.92573,-31.66786,58.36439,0.40326,10.90027,-56.0773,25.87954,-8.37949,11.30353,17.50005,8.01293
135,16,-1.4,37.5,6,52,33,2.6391,11.79763,-31.26998,58.9822,0.39851,10.87223,-55.56216,27.73638,-8.51015,11.27075,19.22622,8.01231
136,16,-1.4,37.5,8,52,33,2.5481,12.8374,-30.86804,58.25118,0.46998,11.11635,-55.02865,28.83337,-8.02394,11.58633,20.80943,8.01264
137,16,-1.4,50,2,52,33,2.44375,13.53911,-31.91995,59.36211,0.50931,10.82181,-56.05723,23.88057,-7.5643,11.33113,16.31626,8.01478
138,16,-1.4,50,4,52,33,2.45883,13.37193,-31.33372,60.73509,0.49897,10.92173,-55.33379,26.91759,-7.65805,11.4207,19.25954,8.01205
139,16,-1.4,50,6,52,33,2.46968,13.85878,-30.81418,61.75098,0.59243,10.69647,-54.75006,28.69761,-7.46641,11.28889,21.2312,8.01191
140,16,-1.4,50,8,52,33,2.42541,13.24162,-30.38392,61.53807,0.56588,10.7069,-54.33698,29.86845,-7.59397,11.27278,22.27448,8.01216
141,16,-1.4,62.5,2,52,33,2.67109,12.45445,-31.79647,61.23743,0.46344,10.65354,-55.82814,25.23598,-8.28566,11.11698,16.95032,8.01323
142,16,-1.4,62.5,4,52,33,2.42078,13.419,-31.05666,63.04818,0.5302,10.6473,-54.63153,27.81895,-7.50852,11.1775,20.31043,8.01154
143,16,-1.4,62.5,6,52,33,2.45143,12.24937,-30.55315,64.39758,0.5232,10.48524,-54.28145,29.63451,-7.93329,11.00844,21.70122,8.01207
144,16,-1.4,62.5,8,52,33,2.36592,13.76977,-29.96913,64.03935,0.63539,10.60344,-53.6871,30.7297,-7.2928,11.23883,23.4369,8.01251
145,16,-1.4,75,2,52,33,2.38018,14.67716,-31.5872,63.76317,0.6609,10.01867,-54.74797,25.52701,-6.86636,10.67958,18.66065,8.01157
146,16,-1.4,75,4,52,33,2.37031,14.99761,-30.71703,65.9584,0.67134,10.18264,-53.87096,28.51926,-6.82013,10.85398,21.69913,8.01105
147,16,-1.4,75,6,52,33,2.22999,15.19757,-30.22222,64.49978,0.8543,9.8963,-54.03858,30.01515,-6.49846,10.75059,23.51669,8.01141
148,16,-1.4,75,8,52,33,2.26833,14.46618,-29.67789,65.86996,0.78937,10.09153,-53.49627,31.33858,-6.82634,10.8809,24.51224,8.01203
149,16,-1.4,87.5,2,52,33,2.408,14.54864,-31.42002,65.26103,0.67657,9.78116,-54.24019,26.24695,-6.88622,10.45773,19.36073,8.01097
150,16,-1.4,87.5,4,52,33,2.36816,15.56543,-30.41378,67.98781,0.76427,9.68365,-53.10176,29.1848,-6.48592,10.44792,22.69888,8.01059
151,16,-1.4,87.5,6,52,33,2.37454,13.9723,-29.78964,67.7633,0.75739,9.53486,-52.78848,30.95738,-6.95488,10.29225,24.0025,8.01161
152,16,-1.4,87.5,8,52,33,2.2963,14.89815,-29.24466,68.01635,0.79439,9.73088,-52.62349,32.06126,-6.6586,10.52527,25.40267,8.01228
153,16,-1.4,100,2,52,33,2.40375,16.35203,-31.2166,67.48746,0.83185,9.32238,-53.78266,26.81919,-6.22968,10.15424,20.58951,8.01032
154,16,-1.4,100,4,52,33,2.32638,16.49076,-30.27733,69.33166,0.90271,9.21503,-53.171,29.6874,-6.09781,10.11774,23.58959,8.01026
155,16,-1.4,100,6,52,33,1.90522,17.71864,-29.44821,67.6814,0.87213,9.44354,-52.38667,30.58096,-5.05642,10.31568,25.52454,8.01212
156,16,-1.4,100,8,52,33,1.99692,16.90852,-28.95469,67.94,0.82525,9.40059,-52.28385,32.03451,-5.54396,10.22584,26.49055,8.01255
157,20,-1.4,25,2,52,33,3.26004,11.86665,-32.32848,62.59864,0.34784,11.38709,-56.63101,22.12193,-8.46409,11.73493,13.65783,8.01842
158,20,-1.4,25,4,52,33,3.1961,12.88768,-32.08267,63.10133,0.48823,11.60399,-56.59439,25.04621,-8.04582,12.09222,17.00039,8.01394
159,20,-1.4,25,6,52,33,3.28752,11.2142,-31.8512,63.3756,0.40278,12.07817,-56.63718,26.9296,-8.85408,12.48095,18.07552,8.01414
160,20,-1.4,25,8,52,33,3.20009,12.85635,-31.64673,63.02739,0.51031,11.74964,-56.2145,28.06193,-8.07063,12.25995,19.99129,8.01329
1,20,-1.4,37.5,2,52,33,3.23035,12.11385,-32.19049,64.89525,0.47613,11.74932,-56.97579,23.8431,-8.41936,12.22545,15.42375,8.01587
2,20,-1.4,37.5,4,52,33,3.31018,10.55865,-31.88193,66.09909,0.36952,11.8943,-56.57311,26.95943,-9.1361,12.26382,17.82333,8.01309
3,20,-1.4,37.5,6,52,33,3.36275,10.65093,-31.58459,66.84613,0.36489,11.90761,-55.96415,28.78876,-9.16912,12.2725,19.61965,8.01308
4,20,-1.4,37.5,8,52,33,3.2879,10.65392,-31.33286,66.16932,0.4151,11.96021,-55.9631,29.94039,-9.05845,12.37532,20.88194,8.01324
5,20,-1.4,50,2,52,33,3.1263,12.52448,-32.10552,67.62102,0.53999,11.53378,-56.70364,24.9503,-8.08404,12.07377,16.86626,8.01377
6,20,-1.4,50,4,52,33,3.13384,12.7908,-31.64974,69.45105,0.56631,11.63279,-56.00784,27.97107,-8.00371,12.1991,19.96736,8.01205
7,20,-1.4,50,6,52,33,3.19831,12.07508,-31.28118,70.25973,0.54866,11.62759,-55.71038,29.82041,-8.34383,12.17625,21.47659,8.01256
8,20,-1.4,50,8,52,33,3.13642,11.1519,-30.96959,70.02655,0.48641,11.61582,-55.3524,30.98494,-8.61254,12.10223,22.37239,8.01299
9,20,-1.4,62.5,2,52,33,3.10482,12.53335,-31.97701,69.89606,0.53398,11.48287,-56.13405,25.88946,-8.04033,12.01685,17.84914,8.01268
10,20,-1.4,62.5,4,52,33,3.07217,13.22114,-31.43065,72.27443,0.62818,11.30683,-55.41825,28.85385,-7.70814,11.93501,21.14571,8.01158
11,20,-1.4,62.5,6,52,33,3.12193,12.6196,-30.94891,73.93193,0.59803,11.28971,-54.80436,30.68454,-7.97906,11.88773,22.70548,8.01249
12,20,-1.4,62.5,8,52,33,2.98787,13.50052,-30.43345,73.53561,0.66728,11.3828,-54.3235,31.74332,-7.50763,12.04798,24.23569,8.01328
13,20,-1.4,75,2,52,33,3.07546,13.72673,-31.85756,72.51778,0.64708,10.94777,-55.33866,26.64001,-7.46306,11.59485,19.17695,8.01158
14,20,-1.4,75,4,52,33,3.0468,13.93704,-31.1342,76.10199,0.66075,10.81988,-54.35258,29.60966,-7.32719,11.48063,22.28246,8.01124
15,20,-1.4,75,6,52,33,2.75697,14.36441,-30.72492,73.83369,0.81156,10.93646,-55.01181,30.93644,-6.83551,11.74801,24.10093,8.01222
16,20,-1.4,75,8,52,33,2.95145,13.3756,-30.25026,75.94918,0.76579,10.85296,-54.35966,32.48187,-7.42002,11.61875,25.06185,8.01258
17,20,-1.4,87.5,2,52,33,3.06618,14.35966,-31.73587,74.39464,0.73336,10.58364,-54.98097,27.29635,-7.17957,11.317,20.11678,8.01109
18,20,-1.4,87.5,4,52,33,2.75713,15.50991,-30.86793,77.77665,0.80582,10.51057,-53.9072,29.84525,-6.35306,11.31409,23.49218,8.01115
19,20,-1.4,87.5,6,52,33,2.77097,14.08194,-30.26497,78.1423,0.78291,10.27992,-53.30844,31.62791,-6.72529,11.06283,24.90262,8.01213
20,20,-1.4,87.5,8,52,33,2.69501,15.02028,-29.79637,78.37244,0.83354,10.50314,-53.55353,32.75659,-6.45791,11.33432,26.29868,8.01292
21,20,-1.4,100,2,52,33,2.79509,15.3915,-31.62399,76.67199,0.84597,10.13778,-54.7497,27.47425,-6.37911,10.98376,21.09515,8.01065
22,20,-1.4,100,4,52,33,2.76496,15.49715,-30.75199,79.91461,0.87661,10.02317,-53.80726,30.43749,-6.27472,10.89977,24.16276,8.01077
23,20,-1.4,100,6,52,33,2.48643,16.69672,-30.16408,77.5126,0.91815,10.25399,-54.13479,31.73727,-5.66335,11.15228,26.07392,8.0126
24,20,-1.4,100,8,52,33,2.43876,15.54452,-29.65942,78.77698,0.8682,10.21206,-53.71724,32.90259,-5.89028,11.07366,27.01231,8.01299
25,24,-1.4,25,2,52,33,3.5423,13.6578,-32.41592,69.9749,0.66163,11.82759,-57.59204,22.48255,-7.43918,12.48923,15.04337,8.0233
26,24,-1.4,25,4,52,33,4.07188,9.76625,-32.23999,70.40479,0.36083,12.30001,-57.14394,26.09795,-9.57814,12.66085,16.51982,8.01384
27,24,-1.4,25,6,52,33,4.0664,11.95636,-32.08695,71.64705,0.55379,12.28765,-57.04044,27.85301,-8.66438,12.84144,19.18862,8.01391
28,24,-1.4,25,8,52,33,3.66916,12.13873,-31.88171,70.48036,0.54069,12.48112,-56.63746,28.65596,-8.16593,13.01592,20.49004,8.01468
29,24,-1.4,37.5,2,52,33,3.74993,11.13807,-32.26359,72.6321,0.45979,12.57464,-57.15759,24.49084,-8.70457,13.03113,15.78627,8.01651
30,24,-1.4,37.5,4,52,33,3.74887,11.92119,-32.07056,74.67748,0.54609,12.37674,-56.83069,27.49992,-8.35576,12.92038,19.14416,8.01316
31,24,-1.4,37.5,6,52,33,3.84066,10.46664,-31.85548,75.34633,0.43323,12.42045,-56.51905,29.36588,-9.03619,12.85099,20.32969,8.01326
32,24,-1.4,37.5,8,52,33,3.7572,10.58378,-31.67646,74.68785,0.49141,12.39587,-56.54316,30.51986,-8.88028,12.88727,21.63958,8.01335
33,24,-1.4,50,2,52,33,3.62389,12.87164,-32.23009,76.35979,0.58039,12.1604,-56.54034,25.59175,-7.83841,12.73573,17.75334,8.01389
34,24,-1.4,50,4,52,33,3.62886,12.30315,-31.90608,78.68701,0.56682,12.10338,-56.06855,28.608,-8.02277,12.66619,20.58523,8.01216
35,24,-1.4,50,6,52,33,3.62257,12.69902,-31.56977,79.17787,0.64997,12.30813,-56.10505,30.36138,-7.92375,12.94687,22.43764,8.0136
36,24,-1.4,50,8,52,33,3.58328,12.6525,-31.30229,79.27462,0.65525,12.2046,-55.84331,31.5634,-7.86917,12.85352,23.69423,8.01349
37,24,-1.4,62.5,2,52,33,3.87879,11.95308,-32.18488,79.31505,0.54008,11.85789,-56.19179,26.85606,-8.41363,12.39577,18.44243,8.01222
38,24,-1.4,62.5,4,52,33,3.80898,11.99523,-31.7581,81.74375,0.59775,11.868,-55.60456,29.78748,-8.3156,12.45862,21.47189,8.01201
39,24,-1.4,62.5,6,52,33,3.55977,13.69152,-31.31105,83.6374,0.73939,11.89065,-55.33967,31.25453,-7.43913,12.61791,23.8154,8.01306
40,24,-1.4,62.5,8,52,33,3.46762,12.87834,-31.00478,83.43705,0.71836,11.82666,-55.1101,32.39002,-7.57779,12.53618,24.81222,8.01335
41,24,-1.4,75,2,52,33,3.53633,13.42328,-32.06351,81.87311,0.68097,11.58145,-55.54276,27.24645,-7.43112,12.25412,19.81532,8.01194
42,24,-1.4,75,4,52,33,3.48618,14.05151,-31.51097,86.29492,0.74339,11.38467,-54.8219,30.19471,-7.12663,12.11911,23.06808,8.01163
43,24,-1.4,75,6,52,33,3.51979,14.289,-31.16351,83.80798,0.84515,11.5675,-55.51237,31.99729,-7.1631,12.40268,24.83419,8.01281
44,24,-1.4,75,8,52,33,3.42424,13.57589,-30.77668,86.30931,0.8143,11.45098,-54.97042,33.12715,-7.24766,12.26001,25.87949,8.01314
45,24,-1.4,87.5,2,52,33,3.52356,14.24238,-31.97926,84.06221,0.78407,11.19157,-55.34782,27.90019,-7.09052,11.96641,20.80967,8.01156
46,24,-1.4,87.5,4,52,33,3.46246,15.08064,-31.33424,88.22659,0.86559,11.04349,-54.63752,30.83452,-6.72699,11.89442,24.10753,8.01152
47,24,-1.4,87.5,6,52,33,3.50222,14.75087,-30.81875,88.19371,0.88263,10.95652,-54.25021,32.64502,-6.84381,11.82754,25.80121,8.01261
48,24,-1.4,87.5,8,52,33,3.38893,15.02251,-30.49113,88.50036,0.90867,11.16606,-54.91783,33.7516,-6.75371,12.05574,26.99789,8.01344
49,24,-1.4,100,2,52,33,3.51951,15.26565,-31.90923,86.47735,0.89078,10.78492,-55.39175,28.47512,-6.71918,11.66421,21.75594,8.01131
50,24,-1.4,100,4,52,33,3.14196,16.1869,-31.11636,90.72934,0.95617,10.56914,-54.40641,30.9926,-5.91875,11.50056,25.07385,8.01144
51,24,-1.4,100,6,52,33,2.86181,16.13159,-30.8575,87.08444,0.95889,10.98279,-56.04851,32.34792,-5.76713,11.90172,26.58079,8.01337
52,24,-1.4,100,8,52,33,3.13466,15.7221,-30.23502,89.95383,0.9325,10.81641,-54.62504,33.99281,-6.15826,11.72455,27.83456,8.01355
53,28,-1.4,25,2,52,33,4.77617,10.27588,-32.3826,76.45416,0.23664,12.45925,-57.45575,23.7805,-9.43445,12.67113,14.34604,8.01959
54,28,-1.4,25,4,52,33,4.65134,13.59049,-32.33331,78.59159,0.44968,12.13323,-56.93255,26.67578,-7.99595,12.55593,18.67983,8.01513
55,28,-1.4,25,6,52,33,4.2372,13.62501,-32.13167,78.62265,0.45324,12.64945,-57.17257,28.03171,-7.70191,13.05456,20.3298,8.01808
56,28,-1.4,25,8,52,33,4.76687,10.3225,-32.05334,77.90616,0.23309,12.34125,-56.91147,29.79264,-9.36249,12.54373,20.43014,8.01358
57,28,-1.4,37.5,2,52,33,4.80486,11.62257,-32.35109,80.75345,0.26322,12.34778,-57.1384,25.56742,-8.921,12.57529,16.64642,8.01678
58,28,-1.4,37.5,4,52,33,4.79666,10.34951,-32.16342,82.36785,0.22862,12.45929,-56.86415,28.5703,-9.44149,12.64801,19.12881,8.01342
59,28,-1.4,37.5,6,52,33,4.52474,10.84988,-31.98792,83.15089,0.31743,12.688,-56.82387,30.07776,-8.9968,12.96465,21.08097,8.01386
60,28,-1.4,37.5,8,52,33,4.43794,12.3782,-31.77793,82.74236,0.38232,12.63225,-56.3852,31.24303,-8.29511,12.96901,22.94792,8.01397
61,28,-1.4,50,2,52,33,4.58374,12.92644,-32.28197,84.11461,0.37698,12.49794,-56.82879,26.6122,-8.24861,12.82511,18.36359,8.01758
62,28,-1.4,50,4,52,33,4.19136,13.46742,-31.99337,86.50727,0.42822,12.59701,-56.35853,29.23385,-7.68577,12.9625,21.54808,8.01461
63,28,-1.4,50,6,52,33,4.22698,14.40907,-31.73383,87.62249,0.54038,12.66773,-56.25791,31.03152,-7.43915,13.14465,23.59237,8.0147
64,28,-1.4,50,8,52,33,4.19399,12.45698,-31.55934,87.24913,0.45408,12.73158,-56.04837,32.24687,-8.05886,13.12491,24.18801,8.01461
65,28,-1.4,62.5,2,52,33,4.56668,12.11064,-32.27748,87.6203,0.39233,12.18007,-56.56027,27.56511,-8.46438,12.53154,19.10073,8.01371
66,28,-1.4,62.5,4,52,33,4.4929,12.55517,-31.91199,90.41032,0.43006,12.24983,-55.85437,30.50467,-8.23574,12.6243,22.26893,8.01301
67,28,-1.4,62.5,6,52,33,4.20509,12.40444,-31.64618,92.3712,0.50528,12.33719,-55.7195,31.97806,-8.02961,12.79174,23.94846,8.01366
68,28,-1.4,62.5,8,52,33,4.07847,13.02658,-31.33758,91.95888,0.56196,12.41915,-55.37989,33.09467,-7.6782,12.92078,25.41648,8.01433
69,28,-1.4,75,2,52,33,4.4879,14.63719,-32.20192,90.51548,0.61038,12.01694,-55.99404,28.28135,-7.50769,12.57683,20.77366,8.01425
70,28,-1.4,75,4,52,33,4.07249,15.66031,-31.73507,94.59534,0.68054,12.12788,-55.39856,30.86981,-6.82211,12.7381,24.0477,8.01354
71,28,-1.4,75,6,52,33,4.20283,14.90453,-31.38366,93.2916,0.71164,12.12664,-55.05872,32.76754,-7.14371,12.78187,25.62383,8.01379
72,28,-1.4,75,8,52,33,4.08585,14.23199,-31.09849,95.43012,0.71637,12.15666,-54.88234,33.89434,-7.25632,12.82049,26.63802,8.01422
73,28,-1.4,87.5,2,52,33,4.13266,15.17876,-32.08529,92.99474,0.63558,11.74626,-55.23143,28.59268,-6.92975,12.31474,21.66293,8.01404
74,28,-1.4,87.5,4,52,33,4.05405,14.82162,-31.61605,98.1948,0.69577,11.51888,-54.39551,31.51957,-6.89151,12.15512,24.62806,8.01233
75,28,-1.4,87.5,6,52,33,4.13441,15.64532,-31.13994,97.73462,0.76893,11.62238,-53.96589,33.36573,-6.74279,12.32531,26.62294,8.01367
76,28,-1.4,87.5,8,52,33,4.03883,15.9263,-30.81761,98.40915,0.81851,11.88858,-54.267,34.51354,-6.67896,12.63261,27.83458,8.01467
77,28,-1.4,100,2,52,33,4.14681,16.78586,-32.02738,96.10293,0.79168,11.39411,-55.15181,29.18744,-6.44739,12.11613,22.74005,8.01361
78,28,-1.4,100,4,52,33,4.10262,16.41183,-31.46888,100.98858,0.83377,11.22038,-54.16269,32.15121,-6.44369,11.98887,25.70752,8.01232
79,28,-1.4,100,6,52,33,3.81544,17.37175,-30.99224,98.80995,0.89297,11.54141,-54.13769,33.59696,-5.97723,12.34634,27.61973,8.01428
80,28,-1.4,100,8,52,33,3.6899,17.45167,-30.55564,100.57754,0.90407,11.44952,-53.68227,34.70104,-5.81778,12.26165,28.88326,8.01469
81,16,-1.3,25,2,52,33,2.84445,11.73948,-32.00378,61.27656,0.27388,10.71717,-56.00678,21.52968,-8.04898,10.99105,13.48069,8.01851
82,16,-1.3,25,4,52,33,2.85096,11.94739,-31.77561,62.09891,0.35244,10.85398,-56.06246,24.5499,-7.95786,11.20642,16.59204,8.01333
83,16,-1.3,25,6,52,33,2.90958,11.59942,-31.48463,62.64503,0.3508,11.1833,-55.80036,26.39922,-8.21544,11.5341,18.18378,8.01305
84,16,-1.3,25,8,52,33,2.84057,11.72919,-31.24891,61.6992,0.38664,11.37747,-55.51889,27.54436,-8.08097,11.76411,19.46339,8.01317
85,16,-1.3,37.5,2,52,33,2.85105,11.80418,-31.87857,63.75151,0.39761,11.16579,-56.31959,23.30066,-8.07427,11.56341,15.22639,8.01655
86,16,-1.3,37.5,4,52,33,2.83905,12.84549,-31.48687,65.4546,0.4505,10.87851,-55.88992,26.29265,-7.63285,11.32901,18.6598,8.01204
87,16,-1.3,37.5,6,52,33,2.67522,12.7531,-31.08368,66.20538,0.44696,10.84974,-55.30078,27.79542,-7.39948,11.2967,20.39594,8.01184
88,16,-1.3,37.5,8,52,33,2.58647,13.74029,-30.68681,65.29772,0.51415,11.09831,-55.01173,28.89829,-6.95735,11.61246,21.94094,8.01243
89,16,-1.3,50,2,52,33,2.47978,14.16829,-31.76299,66.42438,0.54579,10.81048,-56.32767,23.94414,-6.62422,11.35628,17.31992,8.01396
